,col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52,col_53,col_54,col_55,col_56,col_57,col_58,col_59,col_60,col_61,col_62,col_63,col_64,col_65,col_66,col_67,col_68,col_69,col_70,col_71,col_72,col_73,col_74,col_75,col_76,col_77,col_78,col_79,col_80,col_81,col_82,col_83,col_84,col_85,col_86,col_87,col_88,col_89,col_90,col_91,col_92,col_93,col_94,col_95,col_96,col_97,col_98,col_99,col_100,col_101,col_102,col_103,col_104,col_105,col_106,col_107,col_108,col_109,col_110,col_111,col_112,col_113,col_114,col_115,col_116,col_117,col_118,col_119,col_120,col_121,col_122,col_123,col_124,col_125,col_126,col_127,col_128,col_129,col_130,col_131,col_132,col_133,col_134,col_135,col_136,col_137,col_138,col_139,col_140,col_141,col_142,col_143,col_144,col_145,col_146,col_147,col_148,col_149,col_150,col_151,col_152,col_153,col_154,col_155,col_156,col_157,col_158,col_159,col_160,col_161,col_162,col_163,col_164,col_165,col_166,col_167,col_168,col_169,col_170,col_171,col_172,col_173,col_174,col_175,col_176,col_177,col_178,col_179,col_180,col_181,col_182,col_183,col_184,col_185,col_186,col_187,col_188,col_189,col_190,col_191,col_192,col_193,col_194,col_195,col_196,col_197,col_198,col_199,col_200,col_201,col_202,col_203,col_204,col_205,col_206,col_207,col_208,col_209,col_210,col_211,col_212,col_213,col_214,col_215,col_216,col_217,col_218,col_219,col_220,col_221,col_222,col_223,col_224,col_225,col_226,col_227,col_228,col_229,col_230,sum,mean,var,weekend,day_pay,city_level
10,100.0,98.0,80.0,103.0,58.0,49.0,70.0,79.0,85.0,95.0,113.0,72.0,58.0,98.0,114.0,96.0,77.0,73.0,53.0,58.0,89.0,9800.0,8000.0,10300.0,5800.0,4900.0,7000.0,7900.0,8500.0,9500.0,11300.0,7200.0,5800.0,9800.0,11400.0,9600.0,7700.0,7300.0,5300.0,5800.0,8900.0,7840.0,10094.0,5684.0,4802.0,6860.0,7742.0,8330.0,9310.0,11074.0,7056.0,5684.0,9604.0,11172.0,9408.0,7546.0,7154.0,5194.0,5684.0,8722.0,8240.0,4640.0,3920.0,5600.0,6320.0,6800.0,7600.0,9040.0,5760.0,4640.0,7840.0,9120.0,7680.0,6160.0,5840.0,4240.0,4640.0,7120.0,5974.0,5047.0,7210.0,8137.0,8755.0,9785.0,11639.0,7416.0,5974.0,10094.0,11742.0,9888.0,7931.0,7519.0,5459.0,5974.0,9167.0,2842.0,4060.0,4582.0,4930.0,5510.0,6554.0,4176.0,3364.0,5684.0,6612.0,5568.0,4466.0,4234.0,3074.0,3364.0,5162.0,3430.0,3871.0,4165.0,4655.0,5537.0,3528.0,2842.0,4802.0,5586.0,4704.0,3773.0,3577.0,2597.0,2842.0,4361.0,5530.0,5950.0,6650.0,7910.0,5040.0,4060.0,6860.0,7980.0,6720.0,5390.0,5110.0,3710.0,4060.0,6230.0,6715.0,7505.0,8927.0,5688.0,4582.0,7742.0,9006.0,7584.0,6083.0,5767.0,4187.0,4582.0,7031.0,8075.0,9605.0,6120.0,4930.0,8330.0,9690.0,8160.0,6545.0,6205.0,4505.0,4930.0,7565.0,10735.0,6840.0,5510.0,9310.0,10830.0,9120.0,7315.0,6935.0,5035.0,5510.0,8455.0,8136.0,6554.0,11074.0,12882.0,10848.0,8701.0,8249.0,5989.0,6554.0,10057.0,4176.0,7056.0,8208.0,6912.0,5544.0,5256.0,3816.0,4176.0,6408.0,5684.0,6612.0,5568.0,4466.0,4234.0,3074.0,3364.0,5162.0,11172.0,9408.0,7546.0,7154.0,5194.0,5684.0,8722.0,10944.0,8778.0,8322.0,6042.0,6612.0,10146.0,7392.0,7008.0,5088.0,5568.0,8544.0,5621.0,4081.0,4466.0,6853.0,3869.0,4234.0,6497.0,3074.0,4717.0,5162.0,1718.0,81.8095238095,385.261904762,0.202561117579,12,5
11,54.0,61.0,76.0,85.0,120.0,111.0,74.0,55.0,55.0,52.0,59.0,83.0,65.0,69.0,43.0,51.0,49.0,60.0,62.0,87.0,35.0,3294.0,4104.0,4590.0,6480.0,5994.0,3996.0,2970.0,2970.0,2808.0,3186.0,4482.0,3510.0,3726.0,2322.0,2754.0,2646.0,3240.0,3348.0,4698.0,1890.0,4636.0,5185.0,7320.0,6771.0,4514.0,3355.0,3355.0,3172.0,3599.0,5063.0,3965.0,4209.0,2623.0,3111.0,2989.0,3660.0,3782.0,5307.0,2135.0,6460.0,9120.0,8436.0,5624.0,4180.0,4180.0,3952.0,4484.0,6308.0,4940.0,5244.0,3268.0,3876.0,3724.0,4560.0,4712.0,6612.0,2660.0,10200.0,9435.0,6290.0,4675.0,4675.0,4420.0,5015.0,7055.0,5525.0,5865.0,3655.0,4335.0,4165.0,5100.0,5270.0,7395.0,2975.0,13320.0,8880.0,6600.0,6600.0,6240.0,7080.0,9960.0,7800.0,8280.0,5160.0,6120.0,5880.0,7200.0,7440.0,10440.0,4200.0,8214.0,6105.0,6105.0,5772.0,6549.0,9213.0,7215.0,7659.0,4773.0,5661.0,5439.0,6660.0,6882.0,9657.0,3885.0,4070.0,4070.0,3848.0,4366.0,6142.0,4810.0,5106.0,3182.0,3774.0,3626.0,4440.0,4588.0,6438.0,2590.0,3025.0,2860.0,3245.0,4565.0,3575.0,3795.0,2365.0,2805.0,2695.0,3300.0,3410.0,4785.0,1925.0,2860.0,3245.0,4565.0,3575.0,3795.0,2365.0,2805.0,2695.0,3300.0,3410.0,4785.0,1925.0,3068.0,4316.0,3380.0,3588.0,2236.0,2652.0,2548.0,3120.0,3224.0,4524.0,1820.0,4897.0,3835.0,4071.0,2537.0,3009.0,2891.0,3540.0,3658.0,5133.0,2065.0,5395.0,5727.0,3569.0,4233.0,4067.0,4980.0,5146.0,7221.0,2905.0,4485.0,2795.0,3315.0,3185.0,3900.0,4030.0,5655.0,2275.0,2967.0,3519.0,3381.0,4140.0,4278.0,6003.0,2415.0,2193.0,2107.0,2580.0,2666.0,3741.0,1505.0,2499.0,3060.0,3162.0,4437.0,1785.0,2940.0,3038.0,4263.0,1715.0,3720.0,5220.0,2100.0,5394.0,2170.0,3045.0,1406.0,66.9523809524,444.947619048,0.375533428165,20,3
12,227.0,226.0,213.0,246.0,255.0,225.0,215.0,234.0,297.0,238.0,250.0,221.0,233.0,235.0,225.0,223.0,236.0,248.0,228.0,256.0,285.0,51302.0,48351.0,55842.0,57885.0,51075.0,48805.0,53118.0,67419.0,54026.0,56750.0,50167.0,52891.0,53345.0,51075.0,50621.0,53572.0,56296.0,51756.0,58112.0,64695.0,48138.0,55596.0,57630.0,50850.0,48590.0,52884.0,67122.0,53788.0,56500.0,49946.0,52658.0,53110.0,50850.0,50398.0,53336.0,56048.0,51528.0,57856.0,64410.0,52398.0,54315.0,47925.0,45795.0,49842.0,63261.0,50694.0,53250.0,47073.0,49629.0,50055.0,47925.0,47499.0,50268.0,52824.0,48564.0,54528.0,60705.0,62730.0,55350.0,52890.0,57564.0,73062.0,58548.0,61500.0,54366.0,57318.0,57810.0,55350.0,54858.0,58056.0,61008.0,56088.0,62976.0,70110.0,57375.0,54825.0,59670.0,75735.0,60690.0,63750.0,56355.0,59415.0,59925.0,57375.0,56865.0,60180.0,63240.0,58140.0,65280.0,72675.0,48375.0,52650.0,66825.0,53550.0,56250.0,49725.0,52425.0,52875.0,50625.0,50175.0,53100.0,55800.0,51300.0,57600.0,64125.0,50310.0,63855.0,51170.0,53750.0,47515.0,50095.0,50525.0,48375.0,47945.0,50740.0,53320.0,49020.0,55040.0,61275.0,69498.0,55692.0,58500.0,51714.0,54522.0,54990.0,52650.0,52182.0,55224.0,58032.0,53352.0,59904.0,66690.0,70686.0,74250.0,65637.0,69201.0,69795.0,66825.0,66231.0,70092.0,73656.0,67716.0,76032.0,84645.0,59500.0,52598.0,55454.0,55930.0,53550.0,53074.0,56168.0,59024.0,54264.0,60928.0,67830.0,55250.0,58250.0,58750.0,56250.0,55750.0,59000.0,62000.0,57000.0,64000.0,71250.0,51493.0,51935.0,49725.0,49283.0,52156.0,54808.0,50388.0,56576.0,62985.0,54755.0,52425.0,51959.0,54988.0,57784.0,53124.0,59648.0,66405.0,52875.0,52405.0,55460.0,58280.0,53580.0,60160.0,66975.0,50175.0,53100.0,55800.0,51300.0,57600.0,64125.0,52628.0,55304.0,50844.0,57088.0,63555.0,58528.0,53808.0,60416.0,67260.0,56544.0,63488.0,70680.0,58368.0,64980.0,72960.0,5016.0,238.857142857,451.028571429,0.282695374801,6,5
13,68.0,61.0,38.0,83.0,74.0,77.0,83.0,64.0,56.0,51.0,56.0,79.0,44.0,65.0,51.0,56.0,45.0,28.0,59.0,41.0,58.0,4148.0,2584.0,5644.0,5032.0,5236.0,5644.0,4352.0,3808.0,3468.0,3808.0,5372.0,2992.0,4420.0,3468.0,3808.0,3060.0,1904.0,4012.0,2788.0,3944.0,2318.0,5063.0,4514.0,4697.0,5063.0,3904.0,3416.0,3111.0,3416.0,4819.0,2684.0,3965.0,3111.0,3416.0,2745.0,1708.0,3599.0,2501.0,3538.0,3154.0,2812.0,2926.0,3154.0,2432.0,2128.0,1938.0,2128.0,3002.0,1672.0,2470.0,1938.0,2128.0,1710.0,1064.0,2242.0,1558.0,2204.0,6142.0,6391.0,6889.0,5312.0,4648.0,4233.0,4648.0,6557.0,3652.0,5395.0,4233.0,4648.0,3735.0,2324.0,4897.0,3403.0,4814.0,5698.0,6142.0,4736.0,4144.0,3774.0,4144.0,5846.0,3256.0,4810.0,3774.0,4144.0,3330.0,2072.0,4366.0,3034.0,4292.0,6391.0,4928.0,4312.0,3927.0,4312.0,6083.0,3388.0,5005.0,3927.0,4312.0,3465.0,2156.0,4543.0,3157.0,4466.0,5312.0,4648.0,4233.0,4648.0,6557.0,3652.0,5395.0,4233.0,4648.0,3735.0,2324.0,4897.0,3403.0,4814.0,3584.0,3264.0,3584.0,5056.0,2816.0,4160.0,3264.0,3584.0,2880.0,1792.0,3776.0,2624.0,3712.0,2856.0,3136.0,4424.0,2464.0,3640.0,2856.0,3136.0,2520.0,1568.0,3304.0,2296.0,3248.0,2856.0,4029.0,2244.0,3315.0,2601.0,2856.0,2295.0,1428.0,3009.0,2091.0,2958.0,4424.0,2464.0,3640.0,2856.0,3136.0,2520.0,1568.0,3304.0,2296.0,3248.0,3476.0,5135.0,4029.0,4424.0,3555.0,2212.0,4661.0,3239.0,4582.0,2860.0,2244.0,2464.0,1980.0,1232.0,2596.0,1804.0,2552.0,3315.0,3640.0,2925.0,1820.0,3835.0,2665.0,3770.0,2856.0,2295.0,1428.0,3009.0,2091.0,2958.0,2520.0,1568.0,3304.0,2296.0,3248.0,1260.0,2655.0,1845.0,2610.0,1652.0,1148.0,1624.0,2419.0,3422.0,2378.0,1237.0,58.9047619048,227.49047619,0.302344381568,7,4
14,150.0,134.0,122.0,120.0,154.0,187.0,115.0,111.0,113.0,126.0,124.0,203.0,176.0,135.0,107.0,123.0,127.0,145.0,168.0,226.0,121.0,20100.0,18300.0,18000.0,23100.0,28050.0,17250.0,16650.0,16950.0,18900.0,18600.0,30450.0,26400.0,20250.0,16050.0,18450.0,19050.0,21750.0,25200.0,33900.0,18150.0,16348.0,16080.0,20636.0,25058.0,15410.0,14874.0,15142.0,16884.0,16616.0,27202.0,23584.0,18090.0,14338.0,16482.0,17018.0,19430.0,22512.0,30284.0,16214.0,14640.0,18788.0,22814.0,14030.0,13542.0,13786.0,15372.0,15128.0,24766.0,21472.0,16470.0,13054.0,15006.0,15494.0,17690.0,20496.0,27572.0,14762.0,18480.0,22440.0,13800.0,13320.0,13560.0,15120.0,14880.0,24360.0,21120.0,16200.0,12840.0,14760.0,15240.0,17400.0,20160.0,27120.0,14520.0,28798.0,17710.0,17094.0,17402.0,19404.0,19096.0,31262.0,27104.0,20790.0,16478.0,18942.0,19558.0,22330.0,25872.0,34804.0,18634.0,21505.0,20757.0,21131.0,23562.0,23188.0,37961.0,32912.0,25245.0,20009.0,23001.0,23749.0,27115.0,31416.0,42262.0,22627.0,12765.0,12995.0,14490.0,14260.0,23345.0,20240.0,15525.0,12305.0,14145.0,14605.0,16675.0,19320.0,25990.0,13915.0,12543.0,13986.0,13764.0,22533.0,19536.0,14985.0,11877.0,13653.0,14097.0,16095.0,18648.0,25086.0,13431.0,14238.0,14012.0,22939.0,19888.0,15255.0,12091.0,13899.0,14351.0,16385.0,18984.0,25538.0,13673.0,15624.0,25578.0,22176.0,17010.0,13482.0,15498.0,16002.0,18270.0,21168.0,28476.0,15246.0,25172.0,21824.0,16740.0,13268.0,15252.0,15748.0,17980.0,20832.0,28024.0,15004.0,35728.0,27405.0,21721.0,24969.0,25781.0,29435.0,34104.0,45878.0,24563.0,23760.0,18832.0,21648.0,22352.0,25520.0,29568.0,39776.0,21296.0,14445.0,16605.0,17145.0,19575.0,22680.0,30510.0,16335.0,13161.0,13589.0,15515.0,17976.0,24182.0,12947.0,15621.0,17835.0,20664.0,27798.0,14883.0,18415.0,21336.0,28702.0,15367.0,24360.0,32770.0,17545.0,37968.0,20328.0,27346.0,2987.0,142.238095238,1060.49047619,0.372949447606,19,2
15,42.0,52.0,30.0,64.0,60.0,45.0,48.0,41.0,49.0,30.0,69.0,63.0,40.0,42.0,58.0,41.0,43.0,57.0,50.0,67.0,38.0,2184.0,1260.0,2688.0,2520.0,1890.0,2016.0,1722.0,2058.0,1260.0,2898.0,2646.0,1680.0,1764.0,2436.0,1722.0,1806.0,2394.0,2100.0,2814.0,1596.0,1560.0,3328.0,3120.0,2340.0,2496.0,2132.0,2548.0,1560.0,3588.0,3276.0,2080.0,2184.0,3016.0,2132.0,2236.0,2964.0,2600.0,3484.0,1976.0,1920.0,1800.0,1350.0,1440.0,1230.0,1470.0,900.0,2070.0,1890.0,1200.0,1260.0,1740.0,1230.0,1290.0,1710.0,1500.0,2010.0,1140.0,3840.0,2880.0,3072.0,2624.0,3136.0,1920.0,4416.0,4032.0,2560.0,2688.0,3712.0,2624.0,2752.0,3648.0,3200.0,4288.0,2432.0,2700.0,2880.0,2460.0,2940.0,1800.0,4140.0,3780.0,2400.0,2520.0,3480.0,2460.0,2580.0,3420.0,3000.0,4020.0,2280.0,2160.0,1845.0,2205.0,1350.0,3105.0,2835.0,1800.0,1890.0,2610.0,1845.0,1935.0,2565.0,2250.0,3015.0,1710.0,1968.0,2352.0,1440.0,3312.0,3024.0,1920.0,2016.0,2784.0,1968.0,2064.0,2736.0,2400.0,3216.0,1824.0,2009.0,1230.0,2829.0,2583.0,1640.0,1722.0,2378.0,1681.0,1763.0,2337.0,2050.0,2747.0,1558.0,1470.0,3381.0,3087.0,1960.0,2058.0,2842.0,2009.0,2107.0,2793.0,2450.0,3283.0,1862.0,2070.0,1890.0,1200.0,1260.0,1740.0,1230.0,1290.0,1710.0,1500.0,2010.0,1140.0,4347.0,2760.0,2898.0,4002.0,2829.0,2967.0,3933.0,3450.0,4623.0,2622.0,2520.0,2646.0,3654.0,2583.0,2709.0,3591.0,3150.0,4221.0,2394.0,1680.0,2320.0,1640.0,1720.0,2280.0,2000.0,2680.0,1520.0,2436.0,1722.0,1806.0,2394.0,2100.0,2814.0,1596.0,2378.0,2494.0,3306.0,2900.0,3886.0,2204.0,1763.0,2337.0,2050.0,2747.0,1558.0,2451.0,2150.0,2881.0,1634.0,2850.0,3819.0,2166.0,3350.0,1900.0,2546.0,1029.0,49.0,131.2,0.315840621963,17,5
16,88.0,92.0,83.0,113.0,118.0,120.0,84.0,82.0,71.0,82.0,89.0,123.0,119.0,89.0,82.0,81.0,84.0,86.0,147.0,114.0,81.0,8096.0,7304.0,9944.0,10384.0,10560.0,7392.0,7216.0,6248.0,7216.0,7832.0,10824.0,10472.0,7832.0,7216.0,7128.0,7392.0,7568.0,12936.0,10032.0,7128.0,7636.0,10396.0,10856.0,11040.0,7728.0,7544.0,6532.0,7544.0,8188.0,11316.0,10948.0,8188.0,7544.0,7452.0,7728.0,7912.0,13524.0,10488.0,7452.0,9379.0,9794.0,9960.0,6972.0,6806.0,5893.0,6806.0,7387.0,10209.0,9877.0,7387.0,6806.0,6723.0,6972.0,7138.0,12201.0,9462.0,6723.0,13334.0,13560.0,9492.0,9266.0,8023.0,9266.0,10057.0,13899.0,13447.0,10057.0,9266.0,9153.0,9492.0,9718.0,16611.0,12882.0,9153.0,14160.0,9912.0,9676.0,8378.0,9676.0,10502.0,14514.0,14042.0,10502.0,9676.0,9558.0,9912.0,10148.0,17346.0,13452.0,9558.0,10080.0,9840.0,8520.0,9840.0,10680.0,14760.0,14280.0,10680.0,9840.0,9720.0,10080.0,10320.0,17640.0,13680.0,9720.0,6888.0,5964.0,6888.0,7476.0,10332.0,9996.0,7476.0,6888.0,6804.0,7056.0,7224.0,12348.0,9576.0,6804.0,5822.0,6724.0,7298.0,10086.0,9758.0,7298.0,6724.0,6642.0,6888.0,7052.0,12054.0,9348.0,6642.0,5822.0,6319.0,8733.0,8449.0,6319.0,5822.0,5751.0,5964.0,6106.0,10437.0,8094.0,5751.0,7298.0,10086.0,9758.0,7298.0,6724.0,6642.0,6888.0,7052.0,12054.0,9348.0,6642.0,10947.0,10591.0,7921.0,7298.0,7209.0,7476.0,7654.0,13083.0,10146.0,7209.0,14637.0,10947.0,10086.0,9963.0,10332.0,10578.0,18081.0,14022.0,9963.0,10591.0,9758.0,9639.0,9996.0,10234.0,17493.0,13566.0,9639.0,7298.0,7209.0,7476.0,7654.0,13083.0,10146.0,7209.0,6642.0,6888.0,7052.0,12054.0,9348.0,6642.0,6804.0,6966.0,11907.0,9234.0,6561.0,7224.0,12348.0,9576.0,6804.0,12642.0,9804.0,6966.0,16758.0,11907.0,9234.0,2028.0,96.5714285714,396.157142857,0.365384615385,15,3
17,65.0,77.0,77.0,103.0,114.0,100.0,77.0,70.0,87.0,73.0,107.0,104.0,112.0,71.0,75.0,3.0,82.6,59.0,117.0,81.0,80.0,5005.0,5005.0,6695.0,7410.0,6500.0,5005.0,4550.0,5655.0,4745.0,6955.0,6760.0,7280.0,4615.0,4875.0,195.0,5369.0,3835.0,7605.0,5265.0,5200.0,5929.0,7931.0,8778.0,7700.0,5929.0,5390.0,6699.0,5621.0,8239.0,8008.0,8624.0,5467.0,5775.0,231.0,6360.2,4543.0,9009.0,6237.0,6160.0,7931.0,8778.0,7700.0,5929.0,5390.0,6699.0,5621.0,8239.0,8008.0,8624.0,5467.0,5775.0,231.0,6360.2,4543.0,9009.0,6237.0,6160.0,11742.0,10300.0,7931.0,7210.0,8961.0,7519.0,11021.0,10712.0,11536.0,7313.0,7725.0,309.0,8507.8,6077.0,12051.0,8343.0,8240.0,11400.0,8778.0,7980.0,9918.0,8322.0,12198.0,11856.0,12768.0,8094.0,8550.0,342.0,9416.4,6726.0,13338.0,9234.0,9120.0,7700.0,7000.0,8700.0,7300.0,10700.0,10400.0,11200.0,7100.0,7500.0,300.0,8260.0,5900.0,11700.0,8100.0,8000.0,5390.0,6699.0,5621.0,8239.0,8008.0,8624.0,5467.0,5775.0,231.0,6360.2,4543.0,9009.0,6237.0,6160.0,6090.0,5110.0,7490.0,7280.0,7840.0,4970.0,5250.0,210.0,5782.0,4130.0,8190.0,5670.0,5600.0,6351.0,9309.0,9048.0,9744.0,6177.0,6525.0,261.0,7186.2,5133.0,10179.0,7047.0,6960.0,7811.0,7592.0,8176.0,5183.0,5475.0,219.0,6029.8,4307.0,8541.0,5913.0,5840.0,11128.0,11984.0,7597.0,8025.0,321.0,8838.2,6313.0,12519.0,8667.0,8560.0,11648.0,7384.0,7800.0,312.0,8590.4,6136.0,12168.0,8424.0,8320.0,7952.0,8400.0,336.0,9251.2,6608.0,13104.0,9072.0,8960.0,5325.0,213.0,5864.6,4189.0,8307.0,5751.0,5680.0,225.0,6195.0,4425.0,8775.0,6075.0,6000.0,247.8,177.0,351.0,243.0,240.0,4873.4,9664.2,6690.6,6608.0,6903.0,4779.0,4720.0,9477.0,9360.0,6480.0,1734.6,82.6,628.74,0.362043122334,7,3
18,150.0,142.0,145.0,154.0,215.0,208.0,141.0,153.0,141.0,173.0,150.0,210.0,255.0,163.0,152.0,149.0,143.0,102.0,142.0,246.0,159.0,21300.0,21750.0,23100.0,32250.0,31200.0,21150.0,22950.0,21150.0,25950.0,22500.0,31500.0,38250.0,24450.0,22800.0,22350.0,21450.0,15300.0,21300.0,36900.0,23850.0,20590.0,21868.0,30530.0,29536.0,20022.0,21726.0,20022.0,24566.0,21300.0,29820.0,36210.0,23146.0,21584.0,21158.0,20306.0,14484.0,20164.0,34932.0,22578.0,22330.0,31175.0,30160.0,20445.0,22185.0,20445.0,25085.0,21750.0,30450.0,36975.0,23635.0,22040.0,21605.0,20735.0,14790.0,20590.0,35670.0,23055.0,33110.0,32032.0,21714.0,23562.0,21714.0,26642.0,23100.0,32340.0,39270.0,25102.0,23408.0,22946.0,22022.0,15708.0,21868.0,37884.0,24486.0,44720.0,30315.0,32895.0,30315.0,37195.0,32250.0,45150.0,54825.0,35045.0,32680.0,32035.0,30745.0,21930.0,30530.0,52890.0,34185.0,29328.0,31824.0,29328.0,35984.0,31200.0,43680.0,53040.0,33904.0,31616.0,30992.0,29744.0,21216.0,29536.0,51168.0,33072.0,21573.0,19881.0,24393.0,21150.0,29610.0,35955.0,22983.0,21432.0,21009.0,20163.0,14382.0,20022.0,34686.0,22419.0,21573.0,26469.0,22950.0,32130.0,39015.0,24939.0,23256.0,22797.0,21879.0,15606.0,21726.0,37638.0,24327.0,24393.0,21150.0,29610.0,35955.0,22983.0,21432.0,21009.0,20163.0,14382.0,20022.0,34686.0,22419.0,25950.0,36330.0,44115.0,28199.0,26296.0,25777.0,24739.0,17646.0,24566.0,42558.0,27507.0,31500.0,38250.0,24450.0,22800.0,22350.0,21450.0,15300.0,21300.0,36900.0,23850.0,53550.0,34230.0,31920.0,31290.0,30030.0,21420.0,29820.0,51660.0,33390.0,41565.0,38760.0,37995.0,36465.0,26010.0,36210.0,62730.0,40545.0,24776.0,24287.0,23309.0,16626.0,23146.0,40098.0,25917.0,22648.0,21736.0,15504.0,21584.0,37392.0,24168.0,21307.0,15198.0,21158.0,36654.0,23691.0,14586.0,20306.0,35178.0,22737.0,14484.0,25092.0,16218.0,34932.0,22578.0,39114.0,3493.0,166.333333333,1465.23333333,0.365302032637,11,5
19,142.0,122.0,141.0,177.0,130.0,108.0,144.0,167.0,165.0,137.0,154.0,149.0,140.0,155.0,162.0,149.0,172.0,150.0,128.0,119.0,159.0,17324.0,20022.0,25134.0,18460.0,15336.0,20448.0,23714.0,23430.0,19454.0,21868.0,21158.0,19880.0,22010.0,23004.0,21158.0,24424.0,21300.0,18176.0,16898.0,22578.0,17202.0,21594.0,15860.0,13176.0,17568.0,20374.0,20130.0,16714.0,18788.0,18178.0,17080.0,18910.0,19764.0,18178.0,20984.0,18300.0,15616.0,14518.0,19398.0,24957.0,18330.0,15228.0,20304.0,23547.0,23265.0,19317.0,21714.0,21009.0,19740.0,21855.0,22842.0,21009.0,24252.0,21150.0,18048.0,16779.0,22419.0,23010.0,19116.0,25488.0,29559.0,29205.0,24249.0,27258.0,26373.0,24780.0,27435.0,28674.0,26373.0,30444.0,26550.0,22656.0,21063.0,28143.0,14040.0,18720.0,21710.0,21450.0,17810.0,20020.0,19370.0,18200.0,20150.0,21060.0,19370.0,22360.0,19500.0,16640.0,15470.0,20670.0,15552.0,18036.0,17820.0,14796.0,16632.0,16092.0,15120.0,16740.0,17496.0,16092.0,18576.0,16200.0,13824.0,12852.0,17172.0,24048.0,23760.0,19728.0,22176.0,21456.0,20160.0,22320.0,23328.0,21456.0,24768.0,21600.0,18432.0,17136.0,22896.0,27555.0,22879.0,25718.0,24883.0,23380.0,25885.0,27054.0,24883.0,28724.0,25050.0,21376.0,19873.0,26553.0,22605.0,25410.0,24585.0,23100.0,25575.0,26730.0,24585.0,28380.0,24750.0,21120.0,19635.0,26235.0,21098.0,20413.0,19180.0,21235.0,22194.0,20413.0,23564.0,20550.0,17536.0,16303.0,21783.0,22946.0,21560.0,23870.0,24948.0,22946.0,26488.0,23100.0,19712.0,18326.0,24486.0,20860.0,23095.0,24138.0,22201.0,25628.0,22350.0,19072.0,17731.0,23691.0,21700.0,22680.0,20860.0,24080.0,21000.0,17920.0,16660.0,22260.0,25110.0,23095.0,26660.0,23250.0,19840.0,18445.0,24645.0,24138.0,27864.0,24300.0,20736.0,19278.0,25758.0,25628.0,22350.0,19072.0,17731.0,23691.0,25800.0,22016.0,20468.0,27348.0,19200.0,17850.0,23850.0,15232.0,20352.0,18921.0,3070.0,146.19047619,326.661904762,0.252117263844,5,5
20,84.0,85.0,74.0,91.0,127.0,119.0,68.0,70.0,70.0,59.0,82.0,114.0,112.0,69.0,67.0,73.0,73.0,79.0,138.0,139.0,74.0,7140.0,6216.0,7644.0,10668.0,9996.0,5712.0,5880.0,5880.0,4956.0,6888.0,9576.0,9408.0,5796.0,5628.0,6132.0,6132.0,6636.0,11592.0,11676.0,6216.0,6290.0,7735.0,10795.0,10115.0,5780.0,5950.0,5950.0,5015.0,6970.0,9690.0,9520.0,5865.0,5695.0,6205.0,6205.0,6715.0,11730.0,11815.0,6290.0,6734.0,9398.0,8806.0,5032.0,5180.0,5180.0,4366.0,6068.0,8436.0,8288.0,5106.0,4958.0,5402.0,5402.0,5846.0,10212.0,10286.0,5476.0,11557.0,10829.0,6188.0,6370.0,6370.0,5369.0,7462.0,10374.0,10192.0,6279.0,6097.0,6643.0,6643.0,7189.0,12558.0,12649.0,6734.0,15113.0,8636.0,8890.0,8890.0,7493.0,10414.0,14478.0,14224.0,8763.0,8509.0,9271.0,9271.0,10033.0,17526.0,17653.0,9398.0,8092.0,8330.0,8330.0,7021.0,9758.0,13566.0,13328.0,8211.0,7973.0,8687.0,8687.0,9401.0,16422.0,16541.0,8806.0,4760.0,4760.0,4012.0,5576.0,7752.0,7616.0,4692.0,4556.0,4964.0,4964.0,5372.0,9384.0,9452.0,5032.0,4900.0,4130.0,5740.0,7980.0,7840.0,4830.0,4690.0,5110.0,5110.0,5530.0,9660.0,9730.0,5180.0,4130.0,5740.0,7980.0,7840.0,4830.0,4690.0,5110.0,5110.0,5530.0,9660.0,9730.0,5180.0,4838.0,6726.0,6608.0,4071.0,3953.0,4307.0,4307.0,4661.0,8142.0,8201.0,4366.0,9348.0,9184.0,5658.0,5494.0,5986.0,5986.0,6478.0,11316.0,11398.0,6068.0,12768.0,7866.0,7638.0,8322.0,8322.0,9006.0,15732.0,15846.0,8436.0,7728.0,7504.0,8176.0,8176.0,8848.0,15456.0,15568.0,8288.0,4623.0,5037.0,5037.0,5451.0,9522.0,9591.0,5106.0,4891.0,4891.0,5293.0,9246.0,9313.0,4958.0,5329.0,5767.0,10074.0,10147.0,5402.0,5767.0,10074.0,10147.0,5402.0,10902.0,10981.0,5846.0,19182.0,10212.0,10286.0,1867.0,88.9047619048,625.09047619,0.401178361007,9,5
