,id,city,loc,per_pay,score,comment,shop_level,cate_1,cate_2,cate_3,city_level
1157,1158,杭州,589,10,,,1,超市便利店,超市,,5
1158,1159,杭州,521,15,2.0,2.0,1,美食,中餐,东北菜,5
1159,1160,上海,854,6,,,2,超市便利店,便利店,,5
1160,1161,泉州,147,12,2.0,3.0,3,美食,快餐,西式快餐,1
1161,1162,上海,519,10,3.0,1.0,1,美食,烘焙糕点,蛋糕,5
1162,1163,上海,1032,16,3.0,1.0,1,美食,小吃,面点,5
1163,1164,大连,16,6,4.0,4.0,3,美食,休闲茶饮,饮品/甜点,2
1164,1165,广州,568,11,2.0,7.0,3,美食,快餐,西式快餐,5
1165,1166,苏州,470,12,3.0,6.0,3,美食,快餐,西式快餐,4
1166,1167,南平,468,18,,,2,超市便利店,超市,,1
1167,1168,蚌埠,371,18,,,2,超市便利店,超市,,1
1168,1169,温州,211,16,1.0,3.0,1,美食,休闲食品,生鲜水果,4
1169,1170,宁波,656,16,,,1,超市便利店,超市,,3
1170,1171,淮安,959,14,2.0,5.0,3,美食,快餐,西式快餐,1
1171,1172,温州,585,20,1.0,3.0,3,美食,其他美食,西餐,4
1172,1173,杭州,895,15,3.0,3.0,2,美食,快餐,西式快餐,5
1173,1174,武汉,557,3,,,1,超市便利店,便利店,,5
1174,1175,西安,487,6,3.0,3.0,1,美食,小吃,其它小吃,2
1175,1176,绍兴,214,17,2.0,0.0,2,超市便利店,超市,,3
1176,1177,杭州,978,11,3.0,3.0,1,美食,休闲食品,生鲜水果,5
1177,1178,福州,122,5,1.0,2.0,1,美食,快餐,中式快餐,3
1178,1179,南昌,964,3,3.0,1.0,1,美食,小吃,米粉/米线,2
1179,1180,杭州,1093,9,3.0,3.0,2,美食,烘焙糕点,面包,5
1180,1181,绍兴,615,15,3.0,12.0,3,美食,快餐,西式快餐,3
1181,1182,深圳,531,8,3.0,2.0,1,美食,休闲茶饮,奶茶,4
1182,1183,上海,1098,15,,,1,超市便利店,超市,,5
1183,1184,武汉,606,5,3.0,4.0,1,美食,休闲茶饮,奶茶,5
1184,1185,武汉,209,1,1.0,0.0,1,美食,快餐,中式快餐,5
1185,1186,成都,597,5,,,1,超市便利店,超市,,3
1186,1187,镇江,372,13,3.0,5.0,3,美食,快餐,西式快餐,1
1187,1188,武汉,737,1,3.0,2.0,1,美食,休闲茶饮,奶茶,5
1188,1189,郑州,1151,1,3.0,0.0,1,美食,中餐,其它地方菜,2
1189,1190,苏州,314,13,3.0,18.0,3,美食,快餐,西式快餐,4
1190,1191,合肥,254,15,,,1,超市便利店,超市,,3
1191,1192,北京,430,18,3.0,3.0,3,美食,火锅,其它火锅,5
1192,1193,上海,642,7,4.0,1.0,1,美食,休闲茶饮,奶茶,5
1193,1194,苏州,496,14,,,1,超市便利店,超市,,4
1194,1195,温州,1006,14,2.0,6.0,3,美食,快餐,西式快餐,4
1195,1196,抚顺,548,16,4.0,0.0,2,超市便利店,超市,,1
1196,1197,北京,1096,10,3.0,10.0,3,美食,快餐,西式快餐,5
1197,1198,上海,643,15,3.0,2.0,3,美食,休闲食品,生鲜水果,5
1198,1199,北京,880,8,,,2,超市便利店,便利店,,5
1199,1200,温州,704,5,4.0,0.0,2,超市便利店,便利店,,4
1200,1201,宁波,436,7,3.0,4.0,1,美食,休闲食品,生鲜水果,3
1201,1202,江门,1016,6,2.0,3.0,3,美食,快餐,西式快餐,1
1202,1203,上海,153,5,3.0,4.0,3,美食,休闲茶饮,奶茶,5
1203,1204,上海,153,16,3.0,0.0,2,超市便利店,超市,,5
1204,1205,绍兴,634,4,4.0,2.0,1,美食,休闲食品,生鲜水果,3
1205,1206,北京,186,15,,,1,超市便利店,超市,,5
1206,1207,天津,1004,12,3.0,5.0,3,美食,快餐,西式快餐,2
1207,1208,福州,226,15,3.0,3.0,2,美食,快餐,西式快餐,3
1208,1209,上海,153,19,1.0,1.0,1,美食,中餐,粤菜,5
1209,1210,南宁,804,15,2.0,4.0,3,美食,快餐,西式快餐,2
1210,1211,南京,399,8,3.0,9.0,3,美食,快餐,西式快餐,5
1211,1212,无锡,200,17,,,1,超市便利店,超市,,3
1212,1213,北京,86,11,3.0,6.0,3,美食,烘焙糕点,面包,5
1213,1214,上海,255,7,1.0,0.0,1,美食,中餐,上海本帮菜,5
1214,1215,青岛,1001,4,,,2,超市便利店,便利店,,3
1215,1216,武汉,653,8,1.0,1.0,1,美食,快餐,中式快餐,5
1216,1217,西安,171,15,2.0,10.0,3,美食,快餐,西式快餐,2
1217,1218,北京,836,5,4.0,0.0,2,超市便利店,便利店,,5
1218,1219,西安,1020,8,3.0,4.0,3,美食,快餐,西式快餐,2
1219,1220,武汉,209,2,,,1,超市便利店,便利店,,5
1220,1221,合肥,814,5,4.0,7.0,1,美食,休闲茶饮,奶茶,3
1221,1222,成都,274,9,1.0,2.0,1,美食,快餐,中式快餐,3
1222,1223,上海,1127,6,3.0,1.0,1,美食,其他美食,日韩料理,5
1223,1224,无锡,805,14,2.0,5.0,3,美食,快餐,西式快餐,3
1224,1225,深圳,195,5,1.0,1.0,1,美食,快餐,中式快餐,4
1225,1226,杭州,361,17,3.0,0.0,2,超市便利店,超市,,5
1226,1227,温州,442,11,3.0,0.0,1,超市便利店,超市,,4
1227,1228,南京,221,14,4.0,0.0,2,超市便利店,超市,,5
1228,1229,广州,132,6,2.0,1.0,1,超市便利店,超市,,5
1229,1230,南京,1155,2,4.0,1.0,1,美食,小吃,米粉/米线,5
1230,1231,乐山,890,19,,,2,超市便利店,超市,,1
1231,1232,深圳,1069,6,,,1,超市便利店,超市,,4
1232,1233,长沙,618,9,3.0,3.0,3,美食,快餐,西式快餐,2
1233,1234,郑州,549,6,3.0,4.0,3,美食,快餐,西式快餐,2
1234,1235,南京,172,8,2.0,1.0,1,美食,快餐,中式快餐,5
1235,1236,宁波,230,14,0.0,0.0,1,超市便利店,超市,,3
1236,1237,北京,1099,11,3.0,5.0,3,美食,快餐,西式快餐,5
1237,1238,温州,585,2,4.0,0.0,2,超市便利店,便利店,,4
1238,1239,温州,840,6,4.0,0.0,2,超市便利店,便利店,,4
1239,1240,武汉,85,1,2.0,0.0,1,美食,快餐,中式快餐,5
1240,1241,上海,1054,6,4.0,2.0,1,美食,休闲茶饮,奶茶,5
1241,1242,绍兴,214,6,2.0,2.0,3,美食,快餐,中式快餐,3
1242,1243,西安,1156,1,3.0,1.0,1,美食,休闲茶饮,奶茶,2
1243,1244,武汉,825,12,3.0,14.0,3,美食,快餐,西式快餐,5
1244,1245,上海,168,4,0.0,0.0,2,超市便利店,便利店,,5
1245,1246,杭州,1093,14,2.0,2.0,1,美食,快餐,其它快餐,5
1246,1247,苏州,902,7,3.0,3.0,1,美食,快餐,中式快餐,4
1247,1248,成都,573,6,,,1,超市便利店,超市,,3
1248,1249,杭州,520,12,3.0,4.0,3,美食,快餐,中式快餐,5
1249,1250,广州,533,2,2.0,0.0,2,超市便利店,便利店,,5
1250,1251,杭州,124,7,3.0,3.0,1,美食,休闲食品,生鲜水果,5
1251,1252,南京,680,16,3.0,4.0,3,美食,小吃,其它小吃,5
1252,1253,无锡,289,17,,,1,超市便利店,超市,,3
1253,1254,宜昌,483,18,4.0,0.0,1,超市便利店,超市,,1
1254,1255,黄山,25,16,2.0,5.0,3,美食,快餐,西式快餐,1
1255,1256,北京,1117,14,,,1,超市便利店,超市,,5
1256,1257,厦门,59,18,,,2,超市便利店,超市,,3
1257,1258,杭州,485,2,4.0,3.0,2,美食,休闲茶饮,饮品/甜点,5
1258,1259,宜昌,1084,10,2.0,3.0,1,美食,快餐,中式快餐,1
1259,1260,武汉,1072,6,2.0,1.0,1,美食,休闲食品,生鲜水果,5
1260,1261,北京,42,15,2.0,2.0,1,美食,快餐,其它快餐,5
1261,1262,南京,680,12,3.0,3.0,3,美食,烘焙糕点,面包,5
1262,1263,淮安,1071,17,2.0,0.0,2,超市便利店,超市,,1
1263,1264,宝鸡,987,18,,,2,超市便利店,超市,,1
1264,1265,南昌,848,1,2.0,1.0,1,美食,休闲茶饮,奶茶,2
1265,1266,北京,42,5,0.0,0.0,1,超市便利店,便利店,,5
1266,1267,常州,480,18,,,1,超市便利店,超市,,2
1267,1268,南京,575,8,4.0,0.0,2,超市便利店,超市,,5
1268,1269,厦门,1107,1,2.0,0.0,2,超市便利店,便利店,,3
1269,1270,北京,113,11,3.0,2.0,3,美食,休闲茶饮,冰激凌,5
1270,1271,杭州,523,17,4.0,0.0,2,超市便利店,超市,,5
1271,1272,成都,474,1,3.0,1.0,1,美食,小吃,其它小吃,3
1272,1273,南京,499,11,3.0,8.0,3,美食,快餐,西式快餐,5
1273,1274,广州,853,1,3.0,0.0,1,美食,休闲茶饮,饮品/甜点,5
1274,1275,徐州,348,14,1.0,8.0,3,美食,快餐,西式快餐,1
1275,1276,深圳,813,6,1.0,2.0,1,美食,快餐,中式快餐,4
1276,1277,青岛,603,14,3.0,5.0,3,美食,快餐,西式快餐,3
1277,1278,镇江,62,5,3.0,1.0,1,美食,休闲茶饮,饮品/甜点,1
1278,1279,青岛,154,3,3.0,0.0,2,超市便利店,便利店,,3
1279,1280,宁波,207,8,3.0,1.0,1,美食,火锅,麻辣烫/串串香,3
1280,1281,无锡,460,11,3.0,5.0,3,美食,快餐,西式快餐,3
1281,1282,武汉,1007,7,2.0,2.0,3,美食,快餐,中式快餐,5
1282,1283,南通,18,19,4.0,0.0,2,超市便利店,超市,,2
1283,1284,合肥,720,12,3.0,4.0,3,美食,快餐,西式快餐,3
1284,1285,杭州,849,10,0.0,1.0,1,美食,快餐,中式快餐,5
1285,1286,北京,256,18,4.0,2.0,1,美食,小吃,其它小吃,5
1286,1287,武汉,608,5,3.0,2.0,1,美食,休闲食品,零食,5
1287,1288,杭州,1094,4,3.0,2.0,3,美食,休闲茶饮,奶茶,5
1288,1289,上海,554,20,1.0,1.0,1,美食,中餐,台湾菜,5
1289,1290,郑州,962,6,4.0,2.0,2,美食,休闲茶饮,饮品/甜点,2
1290,1291,广州,552,20,2.0,6.0,3,美食,中餐,川菜,5
1291,1292,广州,711,7,3.0,10.0,3,美食,快餐,西式快餐,5
1292,1293,杭州,264,9,3.0,4.0,3,美食,烘焙糕点,蛋糕,5
1293,1294,深圳,194,6,2.0,2.0,3,美食,快餐,西式快餐,4
1294,1295,重庆,272,16,3.0,2.0,1,美食,烘焙糕点,蛋糕,2
1295,1296,上海,921,19,4.0,0.0,2,超市便利店,超市,,5
1296,1297,北京,19,10,3.0,8.0,3,美食,快餐,西式快餐,5
1297,1298,苏州,868,8,4.0,2.0,1,美食,休闲茶饮,奶茶,4
1298,1299,无锡,68,13,3.0,9.0,3,美食,快餐,西式快餐,3
1299,1300,杭州,485,3,3.0,2.0,1,美食,小吃,其它小吃,5
1300,1301,潍坊,560,9,4.0,4.0,3,美食,休闲茶饮,饮品/甜点,1
1301,1302,北京,980,19,,,2,超市便利店,超市,,5
1302,1303,上海,709,5,0.0,0.0,2,超市便利店,便利店,,5
1303,1304,武汉,892,18,,,2,超市便利店,超市,,5
1304,1305,金华,201,1,2.0,0.0,1,美食,小吃,其它小吃,3
1305,1306,北京,94,19,,,2,超市便利店,超市,,5
1306,1307,温州,936,6,4.0,1.0,1,美食,休闲食品,零食,4
1307,1308,杭州,146,6,2.0,11.0,1,美食,快餐,中式快餐,5
1308,1309,上海,554,9,2.0,5.0,2,美食,烘焙糕点,蛋糕,5
1309,1310,深圳,79,16,4.0,0.0,2,超市便利店,超市,,4
1310,1311,广州,488,20,2.0,5.0,3,美食,其他美食,西餐,5
1311,1312,莆田,190,10,3.0,5.0,3,美食,快餐,西式快餐,1
1312,1313,汉中,744,15,3.0,6.0,3,美食,快餐,西式快餐,1
1313,1314,深圳,407,9,3.0,5.0,3,美食,快餐,西式快餐,4
1314,1315,北京,396,11,3.0,13.0,3,美食,快餐,西式快餐,5
1315,1316,上海,1061,18,2.0,2.0,1,美食,其他美食,日韩料理,5
1316,1317,上海,1110,10,3.0,1.0,2,美食,烘焙糕点,面包,5
1317,1318,杭州,1093,4,3.0,3.0,2,美食,休闲茶饮,饮品/甜点,5
1318,1319,深圳,237,8,3.0,3.0,3,美食,快餐,中式快餐,4
1319,1320,上海,1127,15,0.0,1.0,1,美食,中餐,其它地方菜,5
1320,1321,上海,1114,18,4.0,1.0,1,美食,休闲食品,生鲜水果,5
1321,1322,杭州,1093,20,4.0,8.0,3,美食,火锅,川味/重庆火锅,5
1322,1323,成都,563,1,3.0,0.0,1,美食,休闲茶饮,饮品/甜点,3
1323,1324,南京,73,10,3.0,9.0,3,美食,快餐,西式快餐,5
1324,1325,武汉,317,11,3.0,4.0,2,美食,烘焙糕点,蛋糕,5
1325,1326,金华,1158,18,4.0,0.0,1,超市便利店,超市,,3
1326,1327,杭州,974,17,3.0,0.0,2,超市便利店,超市,,5
1327,1328,北京,249,19,2.0,2.0,1,美食,中餐,其它地方菜,5
1328,1329,南京,172,5,4.0,0.0,2,超市便利店,便利店,,5
1329,1330,东莞,1048,9,2.0,2.0,3,美食,快餐,西式快餐,2
1330,1331,上海,153,11,3.0,1.0,1,美食,其他美食,日韩料理,5
1331,1332,杭州,1093,15,3.0,14.0,3,美食,快餐,西式快餐,5
1332,1333,广州,973,1,3.0,1.0,1,美食,休闲食品,其它休闲食品,5
1333,1334,杭州,760,4,,,2,超市便利店,便利店,,5
1334,1335,苏州,389,9,3.0,5.0,3,美食,快餐,西式快餐,4
1335,1336,金华,492,12,,,1,超市便利店,便利店,,3
1336,1337,南京,673,19,3.0,2.0,1,美食,其他美食,日韩料理,5
1337,1338,上海,924,7,2.0,2.0,3,美食,快餐,中式快餐,5
1338,1339,无锡,751,12,3.0,9.0,3,美食,快餐,西式快餐,3
1339,1340,北京,574,18,3.0,4.0,1,美食,中餐,其它地方菜,5
1340,1341,广州,228,4,3.0,3.0,1,美食,快餐,中式快餐,5
1341,1342,宁波,436,13,2.0,2.0,1,美食,烘焙糕点,面包,3
1342,1343,杭州,1094,8,3.0,3.0,2,美食,烘焙糕点,蛋糕,5
1343,1344,北京,535,16,4.0,0.0,1,超市便利店,超市,,5
1344,1345,杭州,146,4,4.0,2.0,1,美食,小吃,其它小吃,5
1345,1346,杭州,287,19,,,2,超市便利店,超市,,5
1346,1347,深圳,195,10,2.0,11.0,3,美食,快餐,西式快餐,4
1347,1348,上海,501,10,3.0,4.0,3,美食,快餐,西式快餐,5
1348,1349,杭州,668,14,3.0,3.0,3,美食,烘焙糕点,蛋糕,5
1349,1350,杭州,1093,12,3.0,20.0,3,美食,快餐,西式快餐,5
1350,1351,宁波,436,6,3.0,2.0,1,美食,休闲茶饮,奶茶,3
1351,1352,深圳,368,12,3.0,7.0,3,美食,快餐,西式快餐,4
1352,1353,深圳,862,4,0.0,3.0,1,美食,快餐,中式快餐,4
1353,1354,杭州,225,8,3.0,8.0,1,美食,快餐,中式快餐,5
1354,1355,南京,215,10,3.0,18.0,3,美食,快餐,西式快餐,5
1355,1356,嘉兴,569,13,2.0,10.0,3,美食,快餐,西式快餐,2
1356,1357,重庆,561,18,,,2,超市便利店,超市,,2
1357,1358,上海,1085,19,,,2,超市便利店,超市,,5
1358,1359,青岛,1015,13,3.0,6.0,3,美食,快餐,西式快餐,3
1359,1360,无锡,188,3,0.0,0.0,2,超市便利店,便利店,,3
1360,1361,上海,662,4,4.0,0.0,2,超市便利店,便利店,,5
1361,1362,长治,224,15,3.0,6.0,3,美食,快餐,西式快餐,1
1362,1363,杭州,974,15,3.0,3.0,3,美食,烘焙糕点,蛋糕,5
1363,1364,杭州,941,20,2.0,1.0,3,美食,中餐,粤菜,5
1364,1365,南京,399,10,3.0,18.0,3,美食,快餐,西式快餐,5
1365,1366,上海,1127,16,2.0,1.0,1,美食,其他美食,其他餐饮美食,5
1366,1367,杭州,629,13,3.0,2.0,2,美食,快餐,西式快餐,5
1367,1368,广州,935,2,1.0,0.0,1,超市便利店,便利店,,5
1368,1369,杭州,631,15,3.0,2.0,3,美食,休闲食品,生鲜水果,5
1369,1370,济南,318,1,4.0,2.0,1,美食,休闲茶饮,奶茶,3
1370,1371,北京,916,17,4.0,3.0,2,美食,快餐,中式快餐,5
1371,1372,深圳,847,2,0.0,9.0,1,美食,快餐,中式快餐,4
1372,1373,深圳,657,20,4.0,0.0,2,超市便利店,超市,,4
1373,1374,天津,684,6,3.0,2.0,1,美食,快餐,西式快餐,2
1374,1375,武汉,979,3,3.0,1.0,1,美食,烘焙糕点,面包,5
1375,1376,武汉,1024,10,2.0,3.0,3,美食,中餐,川菜,5
1376,1377,烟台,556,14,3.0,13.0,3,美食,快餐,西式快餐,1
1377,1378,广州,57,10,3.0,2.0,1,美食,烘焙糕点,面包,5
1378,1379,上海,255,1,4.0,0.0,2,超市便利店,便利店,,5
1379,1380,青岛,291,4,4.0,2.0,2,美食,休闲茶饮,奶茶,3
1380,1381,青岛,344,2,3.0,0.0,2,超市便利店,便利店,,3
1381,1382,青岛,852,4,4.0,0.0,2,超市便利店,便利店,,3
1382,1383,杭州,485,1,3.0,1.0,1,美食,小吃,其它小吃,5
1383,1384,武汉,602,14,2.0,0.0,1,美食,快餐,其它快餐,5
1384,1385,上海,1033,7,,,1,超市便利店,超市,,5
1385,1386,宁波,798,13,3.0,1.0,1,美食,烘焙糕点,面包,3
1386,1387,上海,626,9,3.0,4.0,1,美食,烘焙糕点,蛋糕,5
1387,1388,肇庆,246,14,3.0,6.0,3,美食,快餐,西式快餐,1
1388,1389,大连,970,13,4.0,8.0,3,美食,快餐,西式快餐,2
1389,1390,天津,690,8,2.0,1.0,1,美食,快餐,中式快餐,2
1390,1391,武汉,85,1,1.0,0.0,1,美食,快餐,中式快餐,5
1391,1392,杭州,1091,3,0.0,3.0,1,美食,其他美食,其他餐饮美食,5
1392,1393,衢州,893,15,3.0,7.0,3,美食,快餐,西式快餐,1
1393,1394,上海,1127,8,,,1,超市便利店,超市,,5
1394,1395,苏州,961,12,3.0,7.0,3,美食,快餐,西式快餐,4
1395,1396,深圳,216,17,4.0,0.0,2,超市便利店,超市,,4
1396,1397,惠州,355,19,,,2,超市便利店,超市,,1
1397,1398,上海,643,17,3.0,2.0,3,美食,休闲茶饮,饮品/甜点,5
1398,1399,北京,580,10,3.0,4.0,2,美食,烘焙糕点,面包,5
1399,1400,宁波,764,1,3.0,0.0,1,美食,小吃,其它小吃,3
1400,1401,广州,155,15,3.0,3.0,3,美食,快餐,西式快餐,5
1401,1402,杭州,286,5,3.0,1.0,1,美食,小吃,其它小吃,5
1402,1403,深圳,966,12,1.0,0.0,2,超市便利店,超市,,4
1403,1404,上海,924,7,2.0,2.0,1,美食,火锅,麻辣烫/串串香,5
1404,1405,南京,399,11,2.0,1.0,1,美食,休闲食品,生鲜水果,5
1405,1406,青岛,120,7,4.0,0.0,2,超市便利店,便利店,,3
1406,1407,杭州,884,2,2.0,1.0,1,美食,小吃,其它小吃,5
1407,1408,合肥,814,7,0.0,1.0,1,美食,快餐,中式快餐,3
1408,1409,上海,943,7,2.0,2.0,3,美食,快餐,中式快餐,5
1409,1410,金华,1158,14,3.0,11.0,3,美食,快餐,西式快餐,3
1410,1411,上海,339,13,3.0,6.0,3,美食,快餐,西式快餐,5
1411,1412,泰州,638,13,3.0,10.0,3,美食,快餐,西式快餐,1
1412,1413,杭州,144,5,3.0,1.0,1,美食,快餐,中式快餐,5
1413,1414,北京,129,14,,,1,超市便利店,超市,,5
1414,1415,上海,752,10,,,1,超市便利店,超市,,5
1415,1416,绍兴,1063,5,4.0,3.0,1,美食,休闲茶饮,奶茶,3
1416,1417,大连,543,18,4.0,0.0,2,超市便利店,超市,,2
1417,1418,郑州,1151,1,2.0,0.0,1,美食,中餐,其它地方菜,2
1418,1419,杭州,32,5,0.0,1.0,1,美食,快餐,中式快餐,5
1419,1420,杭州,865,2,4.0,0.0,2,超市便利店,便利店,,5
1420,1421,上海,420,15,3.0,4.0,3,美食,快餐,西式快餐,5
1421,1422,武汉,737,19,3.0,0.0,1,美食,其他美食,其他餐饮美食,5
1422,1423,福州,985,17,,,2,超市便利店,超市,,3
1423,1424,上海,519,10,3.0,7.0,3,美食,快餐,西式快餐,5
1424,1425,温州,141,6,0.0,0.0,2,超市便利店,便利店,,4
1425,1426,杭州,378,2,,,2,超市便利店,便利店,,5
1426,1427,金华,1158,12,2.0,4.0,1,美食,小吃,其它小吃,3
1427,1428,天津,288,12,3.0,6.0,3,美食,快餐,西式快餐,2
1428,1429,杭州,286,10,3.0,3.0,3,美食,快餐,中式快餐,5
1429,1430,北京,823,6,3.0,0.0,1,美食,快餐,中式快餐,5
1430,1431,北京,199,16,4.0,4.0,2,美食,烘焙糕点,面包,5
1431,1432,南京,956,8,3.0,9.0,3,美食,快餐,西式快餐,5
1432,1433,深圳,1109,13,3.0,1.0,1,美食,烘焙糕点,其它烘焙糕点,4
1433,1434,杭州,89,6,2.0,5.0,1,美食,快餐,中式快餐,5
1434,1435,北京,142,14,3.0,6.0,3,美食,快餐,西式快餐,5
1435,1436,西安,1070,18,,,2,超市便利店,超市,,2
1436,1437,广州,541,7,1.0,4.0,1,美食,快餐,中式快餐,5
1437,1438,衢州,893,15,3.0,13.0,3,美食,快餐,西式快餐,1
1438,1439,南京,4,10,3.0,1.0,1,美食,休闲食品,生鲜水果,5
1439,1440,芜湖,1140,18,,,2,超市便利店,超市,,1
1440,1441,南京,4,15,,,2,超市便利店,超市,,5
1441,1442,上海,844,15,3.0,1.0,1,美食,快餐,其它快餐,5
1442,1443,南宁,784,5,2.0,3.0,1,美食,小吃,米粉/米线,2
1443,1444,北京,823,12,3.0,4.0,1,美食,休闲茶饮,饮品/甜点,5
1444,1445,杭州,363,16,3.0,0.0,2,超市便利店,超市,,5
1445,1446,杭州,865,2,,,2,超市便利店,便利店,,5
1446,1447,北京,402,9,2.0,1.0,1,美食,中餐,其它地方菜,5
1447,1448,东莞,391,16,1.0,1.0,1,美食,小吃,米粉/米线,2
1448,1449,天津,728,14,2.0,6.0,3,美食,快餐,西式快餐,2
1449,1450,北京,750,15,3.0,6.0,3,美食,快餐,西式快餐,5
1450,1451,苏州,503,6,2.0,2.0,1,美食,休闲食品,零食,4
1451,1452,深圳,758,15,3.0,6.0,3,美食,快餐,西式快餐,4
1452,1453,盐城,379,14,3.0,11.0,3,美食,快餐,西式快餐,1
1453,1454,大连,947,3,3.0,1.0,1,美食,其他美食,其他餐饮美食,2
1454,1455,佛山,1100,2,0.0,0.0,1,超市便利店,便利店,,2
1455,1456,宁波,878,20,2.0,3.0,1,美食,中餐,川菜,3
1456,1457,上海,709,10,2.0,1.0,1,美食,休闲食品,生鲜水果,5
1457,1458,上海,695,8,2.0,2.0,3,美食,快餐,中式快餐,5
1458,1459,珠海,81,13,3.0,2.0,2,美食,快餐,西式快餐,1
1459,1460,杭州,941,20,2.0,3.0,3,美食,中餐,江浙菜,5
1460,1461,杭州,361,8,3.0,17.0,3,美食,快餐,西式快餐,5
1461,1462,济南,38,3,2.0,2.0,2,美食,快餐,中式快餐,3
1462,1463,杭州,815,13,4.0,2.0,1,美食,休闲食品,生鲜水果,5
1463,1464,南京,284,6,4.0,2.0,1,美食,小吃,其它小吃,5
1464,1465,上海,649,20,4.0,0.0,2,超市便利店,超市,,5
1465,1466,福州,1075,15,,,2,超市便利店,超市,,3
1466,1467,武汉,676,11,3.0,4.0,3,美食,烘焙糕点,面包,5
1467,1468,苏州,1062,16,,,1,超市便利店,超市,,4
1468,1469,杭州,485,14,3.0,20.0,3,美食,快餐,西式快餐,5
1469,1470,大连,262,11,4.0,2.0,1,美食,休闲茶饮,咖啡,2
1470,1471,金华,437,15,3.0,7.0,3,美食,快餐,西式快餐,3
1471,1472,杭州,1094,5,4.0,7.0,1,美食,休闲茶饮,奶茶,5
1472,1473,厦门,326,3,4.0,2.0,1,美食,休闲茶饮,奶茶,3
1473,1474,上海,387,10,3.0,4.0,3,美食,快餐,西式快餐,5
1474,1475,潍坊,106,14,3.0,5.0,3,美食,快餐,西式快餐,1
1475,1476,济南,23,7,,,1,超市便利店,便利店,,3
1476,1477,广州,867,7,3.0,7.0,3,美食,快餐,西式快餐,5
1477,1478,绍兴,912,1,4.0,7.0,2,美食,休闲茶饮,奶茶,3
1478,1479,南昌,223,13,2.0,4.0,3,美食,快餐,西式快餐,2
1479,1480,合肥,362,9,3.0,3.0,3,美食,烘焙糕点,其它烘焙糕点,3
1480,1481,杭州,884,3,3.0,2.0,3,美食,休闲茶饮,奶茶,5
1481,1482,沈阳,360,16,,,2,超市便利店,超市,,2
1482,1483,厦门,1080,8,3.0,7.0,3,美食,快餐,西式快餐,3
1483,1484,南昌,801,17,3.0,0.0,2,超市便利店,超市,,2
1484,1485,上海,821,13,3.0,5.0,3,美食,快餐,西式快餐,5
1485,1486,广州,228,5,3.0,0.0,1,美食,小吃,其它小吃,5
1486,1487,重庆,754,3,1.0,1.0,1,美食,小吃,其它小吃,2
1487,1488,南京,1106,8,4.0,0.0,2,超市便利店,便利店,,5
1488,1489,上海,833,7,3.0,8.0,3,美食,快餐,西式快餐,5
1489,1490,咸宁,747,19,,,2,超市便利店,超市,,1
1490,1491,成都,1134,17,3.0,2.0,1,美食,烘焙糕点,面包,3
1491,1492,深圳,991,4,0.0,1.0,1,美食,快餐,中式快餐,4
1492,1493,上海,1127,15,2.0,0.0,2,美食,快餐,中式快餐,5
1493,1494,宁波,763,16,3.0,3.0,1,美食,烘焙糕点,面包,3
1494,1495,武汉,209,4,,,1,超市便利店,便利店,,5
1495,1496,南京,1095,13,4.0,0.0,2,超市便利店,超市,,5
1496,1497,绍兴,167,5,4.0,0.0,2,超市便利店,便利店,,3
1497,1498,成都,366,20,4.0,0.0,2,超市便利店,超市,,3
1498,1499,上海,1086,11,,,1,超市便利店,超市,,5
1499,1500,南京,123,17,,,1,超市便利店,超市,,5
1500,1501,上海,359,4,4.0,0.0,2,超市便利店,便利店,,5
1501,1502,广州,973,1,3.0,3.0,1,美食,休闲食品,生鲜水果,5
1502,1503,佛山,567,3,1.0,2.0,1,美食,快餐,中式快餐,2
1503,1504,常州,385,5,2.0,1.0,1,美食,小吃,面点,2
1504,1505,南京,1126,7,4.0,0.0,2,超市便利店,便利店,,5
1505,1506,六安,1045,19,0.0,0.0,2,超市便利店,超市,,1
1506,1507,温州,61,8,3.0,2.0,1,美食,休闲食品,生鲜水果,4
1507,1508,上海,904,18,1.0,0.0,2,超市便利店,超市,,5
1508,1509,重庆,1047,12,3.0,5.0,3,美食,快餐,西式快餐,2
1509,1510,上海,714,11,3.0,1.0,3,美食,休闲食品,生鲜水果,5
1510,1511,南京,399,8,2.0,3.0,1,美食,烘焙糕点,其它烘焙糕点,5
1511,1512,广州,47,15,3.0,5.0,3,美食,小吃,其它小吃,5
1512,1513,黄石,671,13,2.0,6.0,3,美食,快餐,西式快餐,1
1513,1514,温州,936,1,3.0,1.0,1,美食,小吃,其它小吃,4
1514,1515,北京,9,18,,,2,超市便利店,超市,,5
1515,1516,温州,1029,4,4.0,0.0,2,超市便利店,便利店,,4
1516,1517,北京,655,14,3.0,6.0,3,美食,快餐,西式快餐,5
1517,1518,思茅,670,19,4.0,0.0,2,超市便利店,超市,,1
1518,1519,杭州,749,12,3.0,5.0,3,美食,休闲食品,生鲜水果,5
1519,1520,南京,338,9,4.0,0.0,2,超市便利店,便利店,,5
1520,1521,杭州,382,8,0.0,1.0,1,美食,快餐,中式快餐,5
1521,1522,北京,402,17,,,2,超市便利店,超市,,5
1522,1523,江门,918,2,1.0,1.0,1,美食,烘焙糕点,面包,1
1523,1524,武汉,37,13,3.0,10.0,3,美食,快餐,西式快餐,5
1524,1525,南宁,636,10,2.0,4.0,1,美食,小吃,面点,2
