shop_id,median_l2w,sum_l2w,max_l2w,var_l2w,min_l2w,mean_l2w
1636,77.0,1036,91,266.461538462,39,74.0
1637,127.0,1631,161,1324.42307692,58,116.5
1638,124.0,1930,215,1697.36263736,89,137.857142857
1639,72.0,1500,193,3776.28571429,44,107.142857143
1640,41.5,797,133,1500.68681319,24,56.9285714286
1641,70.0,987,92,168.576923077,54,70.5
1642,230.5,3058,263,1540.26373626,162,218.428571429
1643,47.0,593,74,292.756410256,22,45.6153846154
1644,143.5,2012,183,531.450549451,105,143.714285714
1645,290.5,3760,325,3515.49450549,132,268.571428571
1646,72.5,1113,106,378.576923077,55,79.5
1647,240.0,3405,344,2054.7967033,174,243.214285714
1648,208.0,3005,287,1012.70879121,172,214.642857143
1649,47.5,785,105,467.917582418,34,56.0714285714
1650,236.5,2564,291,7144.9010989,71,183.142857143
1651,96.5,1301,116,240.071428571,62,92.9285714286
1652,84.0,1221,119,449.565934066,49,87.2142857143
1653,118.5,1616,136,248.725274725,82,115.428571429
1654,71.5,978,86,75.3626373626,55,69.8571428571
1655,75.5,1023,120,1085.60989011,26,73.0714285714
1656,56.0,779,74,81.3241758242,43,55.6428571429
1657,105.0,1455,126,129.456043956,82,103.928571429
1658,245.0,3181,327,5246.64285714,118,227.214285714
1659,97.0,1458,149,989.362637363,67,104.142857143
1660,67.5,994,100,480.307692308,40,71.0
1661,442.0,5391,590,19988.5641026,8,414.692307692
1662,78.0,1118,113,233.67032967,62,79.8571428571
1663,306.5,4331,353,660.862637363,249,309.357142857
1664,72.5,1191,149,1133.45604396,39,85.0714285714
1665,127.0,1534,152,793.833333333,58,118.0
1666,242.5,3651,368,4308.33516484,175,260.785714286
1667,318.0,4470,433,3121.45054945,208,319.285714286
1668,127.0,1818,192,1071.20879121,83,129.857142857
1669,102.5,1473,161,349.873626374,83,105.214285714
1670,183.0,2759,271,2083.3021978,136,197.071428571
1671,75.0,1102,126,578.989010989,44,78.7142857143
1672,84.0,1362,157,1671.14285714,52,97.2857142857
1673,243.0,3517,332,1890.48901099,194,251.214285714
1674,64.0,905,85,98.5549450549,45,64.6428571429
1675,80.0,1196,127,439.032967033,58,85.4285714286
1676,111.5,1540,154,511.230769231,66,110.0
1677,119.0,1676,183,536.989010989,90,119.714285714
1678,76.0,1110,115,338.527472527,52,79.2857142857
1679,115.0,1283,146,2417.47802198,19,91.6428571429
1680,131.0,1791,170,1336.53296703,69,127.928571429
1681,69.5,1099,135,949.961538462,43,78.5
1682,101.5,1396,116,140.835164835,74,99.7142857143
1683,48.5,812,110,927.384615385,25,58.0
1684,82.0,1186,130,373.142857143,57,84.7142857143
1685,71.5,1135,131,935.302197802,33,81.0714285714
1686,74.5,767,90,1164.64285714,7,54.7857142857
1687,608.0,8937,899,17964.0934066,487,638.357142857
1688,83.0,875,104,299.472727273,53,79.5454545455
1689,78.0,1143,119,350.093406593,53,81.6428571429
1690,212.0,3018,289,1230.87912088,166,215.571428571
1691,36.5,564,57,102.373626374,29,40.2857142857
1692,204.5,3326,455,7571.49450549,135,237.571428571
1693,99.5,1371,163,778.532967033,56,97.9285714286
1694,34.5,756,124,1447.38461538,14,54.0
1695,92.0,1289,129,326.840659341,62,92.0714285714
1696,94.5,1285,123,434.796703297,52,91.7857142857
1697,133.5,1947,234,3046.37912088,44,139.071428571
1698,406.0,3616,466,8429.37777778,167,361.6
1699,72.5,1077,131,451.148351648,55,76.9285714286
1700,105.5,1464,137,307.494505495,76,104.571428571
1701,93.5,1284,108,102.681318681,74,91.7142857143
1702,53.0,655,72,276.027472527,22,46.7857142857
1703,36.5,744,126,1000.43956044,26,53.1428571429
1704,375.5,4691,461,10338.532967,154,335.071428571
1705,79.0,1151,106,176.027472527,59,82.2142857143
1706,204.5,2295,275,9458.99450549,38,163.928571429
1707,372.0,3992,459,2237.29090909,311,362.909090909
1708,155.5,2475,318,3602.7967033,108,176.785714286
1709,613.5,7729,916,100616.071429,173,552.071428571
1710,204.5,2818,230,461.604395604,156,201.285714286
1711,104.0,1378,120,444.10989011,50,98.4285714286
1712,61.5,924,97,245.846153846,49,66.0
1713,58.0,816,83,282.989010989,33,58.2857142857
1714,179.0,2128,207,2277.53846154,73,152.0
1715,71.5,948,103,562.21978022,29,67.7142857143
1716,148.5,1388,190,5191.87878788,10,115.666666667
1717,295.0,4104,438,3800.74725275,223,293.142857143
1718,62.5,892,86,113.758241758,47,63.7142857143
1719,256.0,3093,309,3341.74358974,126,237.923076923
1720,238.0,3247,319,4080.07142857,84,231.928571429
1721,50.5,542,61,177.96969697,22,45.1666666667
1722,202.5,2760,247,732.747252747,156,197.142857143
1723,77.0,1092,100,158.307692308,57,78.0
1724,92.5,1230,113,313.67032967,51,87.8571428571
1725,143.0,1834,224,2465.74358974,73,141.076923077
1726,311.0,4660,495,5745.97802198,250,332.857142857
1727,188.5,2524,252,1958.06593407,118,180.285714286
1728,89.0,1049,122,1378.53296703,13,74.9285714286
1729,88.5,1258,134,621.516483516,47,89.8571428571
1730,77.5,1035,123,659.148351648,37,73.9285714286
1731,57.5,889,91,281.807692308,43,63.5
1732,146.5,2205,226,1072.73076923,129,157.5
1733,89.5,951,128,2412.07142857,8,67.9285714286
1734,81.5,1214,119,346.835164835,57,86.7142857143
1735,76.0,1198,136,566.263736264,59,85.5714285714
1736,47.5,684,73,126.43956044,35,48.8571428571
1737,77.0,720,105,1396.54545455,3,60.0
1738,107.5,1536,146,290.21978022,88,109.714285714
1739,58.5,840,84,84.0,44,60.0
1740,114.0,1192,132,2624.9010989,1,85.1428571429
1741,85.0,1227,135,588.247252747,57,87.6428571429
1742,78.0,956,108,678.527472527,22,68.2857142857
1743,275.5,3818,321,1357.6043956,214,272.714285714
1744,117.5,1719,154,323.104395604,97,122.785714286
1745,426.0,6174,561,3275.69230769,365,441.0
1746,92.5,1238,127,525.032967033,36,88.4285714286
1747,27.0,584,96,965.912087912,13,41.7142857143
1748,81.5,1313,131,624.642857143,69,93.7857142857
1749,49.5,669,69,171.104395604,21,47.7857142857
1750,108.5,1430,159,1751.05494505,4,102.142857143
1751,253.5,3534,307,1358.26373626,195,252.428571429
1752,276.0,4008,409,3010.52747253,199,286.285714286
1753,238.5,3123,291,2184.68681319,156,223.071428571
1754,56.0,780,71,94.989010989,39,55.7142857143
1755,80.5,1121,99,105.60989011,58,80.0714285714
1756,139.5,2053,211,1006.70879121,106,146.642857143
1757,97.5,1784,237,3508.41758242,75,127.428571429
1758,53.0,764,88,220.725274725,34,54.5714285714
1759,367.5,4513,482,11961.9395604,150,322.357142857
1760,118.5,1691,149,194.335164835,98,120.785714286
1761,44.0,859,106,773.478021978,32,61.3571428571
1762,153.5,2106,214,1510.87912088,96,150.428571429
1763,128.5,1781,176,612.027472527,81,127.214285714
1764,79.0,986,120,1519.8021978,16,70.4285714286
1765,138.5,1896,195,973.340659341,80,135.428571429
1766,107.5,1525,132,213.456043956,88,108.928571429
1767,145.0,2061,194,545.71978022,109,147.214285714
1768,243.5,2842,288,5232.30769231,115,203.0
1769,53.0,767,89,334.335164835,26,54.7857142857
1770,207.0,3043,305,2545.01648352,145,217.357142857
1771,164.0,2243,210,1217.41208791,104,160.214285714
1772,43.0,880,126,1302.28571429,22,62.8571428571
1773,73.0,1062,121,543.978021978,41,75.8571428571
1774,89.0,808,116,785.733333333,23,80.8
1775,224.0,3249,295,746.686813187,201,232.071428571
1776,118.5,1750,200,872.923076923,91,125.0
1777,86.0,1223,108,159.324175824,67,87.3571428571
1778,187.0,2619,236,543.60989011,134,187.071428571
1779,207.0,2479,254,4103.14835165,80,177.071428571
1780,90.0,1201,104,283.258241758,52,85.7857142857
1781,54.5,740,80,344.593406593,24,52.8571428571
1782,101.0,1354,136,810.989010989,28,96.7142857143
1783,387.5,5670,633,7237.23076923,313,405.0
1784,220.0,3079,279,475.763736264,194,219.928571429
1785,84.5,1243,126,313.104395604,67,88.7857142857
1786,188.0,2252,213,2456.28571429,71,160.857142857
1787,122.0,1605,161,1244.86263736,47,114.642857143
1788,50.5,678,75,293.648351648,21,48.4285714286
1789,113.0,1566,133,246.747252747,82,111.857142857
1790,283.5,3923,387,2540.33516484,187,280.214285714
1791,96.0,1387,136,182.840659341,81,99.0714285714
1792,115.5,1586,167,495.604395604,83,113.285714286
1793,89.5,1316,142,392.153846154,72,94.0
1794,112.5,1608,163,469.516483516,84,114.857142857
1795,79.0,1220,134,523.824175824,61,87.1428571429
1796,221.5,3079,310,3253.45604396,151,219.928571429
1797,80.0,990,131,1650.83516484,1,70.7142857143
1798,52.0,780,80,264.835164835,29,55.7142857143
1799,85.5,1170,126,614.10989011,41,83.5714285714
1800,80.5,1466,171,1824.68131868,60,104.714285714
1801,100.5,2000,269,6152.13186813,51,142.857142857
1802,44.0,665,72,118.576923077,33,47.5
1803,74.5,1128,120,682.725274725,40,80.5714285714
1804,122.5,2587,353,10020.7967033,70,184.785714286
1805,57.5,806,77,169.340659341,33,57.5714285714
1806,63.0,970,117,840.681318681,34,69.2857142857
1807,108.5,1699,169,829.631868132,84,121.357142857
1808,47.5,650,63,115.956043956,29,46.4285714286
1809,121.0,1779,170,591.302197802,91,127.071428571
1810,88.0,1241,141,1230.55494505,31,88.6428571429
1811,96.0,1358,124,149.846153846,79,97.0
1812,82.5,1410,165,1546.21978022,57,100.714285714
1813,135.5,1632,162,2130.87912088,38,116.571428571
1814,105.0,1275,132,1060.37912088,46,91.0714285714
1815,69.5,975,90,173.324175824,45,69.6428571429
1816,63.5,884,84,174.131868132,42,63.1428571429
1817,149.0,1995,181,890.884615385,77,142.5
1818,194.0,2445,261,5945.32417582,36,174.642857143
1819,46.5,695,67,146.093406593,33,49.6428571429
1820,109.5,1648,161,805.912087912,72,117.714285714
1821,919.5,14108,1435,39114.989011,841,1007.71428571
1822,80.5,1085,98,314.115384615,34,77.5
1823,89.0,1380,141,680.417582418,69,98.5714285714
1824,47.0,301,51,118.0,20,43.0
1825,147.5,1985,187,462.335164835,106,141.785714286
1826,196.5,2974,280,1601.03296703,159,212.428571429
1827,76.5,1025,117,311.565934066,50,73.2142857143
1828,172.5,2573,246,1016.48901099,148,183.785714286
1829,161.0,2199,195,718.071428571,107,157.071428571
1830,39.5,562,57,80.4395604396,25,40.1428571429
1831,612.5,5925,691,76325.2582418,48,423.214285714
1832,102.0,1398,117,145.516483516,77,99.8571428571
1833,57.0,810,80,171.516483516,42,57.8571428571
1834,66.5,912,82,141.978021978,42,65.1428571429
1835,62.5,894,102,583.824175824,21,63.8571428571
1836,138.5,1963,173,234.027472527,118,140.214285714
1837,75.0,1157,125,343.17032967,70,82.6428571429
1838,143.5,1961,187,836.379120879,100,140.071428571
1839,142.5,2290,262,2269.49450549,111,163.571428571
1840,54.0,752,97,576.373626374,20,53.7142857143
1841,53.5,772,95,528.285714286,18,55.1428571429
1842,215.0,2990,276,1251.34065934,159,213.571428571
1843,626.5,6115,851,101445.71978,70,436.785714286
1844,95.5,1435,148,491.653846154,76,102.5
1845,57.0,814,81,135.208791209,37,58.1428571429
1846,60.0,1014,126,1241.95604396,15,72.4285714286
1847,56.0,815,93,142.335164835,45,58.2142857143
1848,73.0,1054,107,254.21978022,55,75.2857142857
1849,66.5,963,90,129.258241758,53,68.7857142857
1850,321.0,4463,433,5429.1043956,163,318.785714286
1851,128.5,1719,181,735.412087912,87,122.785714286
1852,84.5,1187,121,220.335164835,67,84.7857142857
1853,158.0,2301,250,2000.55494505,99,164.357142857
1854,138.5,1908,162,318.065934066,105,136.285714286
1855,184.0,2112,222,4713.51648352,59,150.857142857
1856,59.0,588,90,1257.09090909,1,49.0
1857,98.5,1214,124,692.681318681,43,86.7142857143
1858,103.0,1040,115,989.515151515,33,86.6666666667
1859,282.5,3923,379,2509.71978022,205,280.214285714
1860,124.0,1934,202,2123.36263736,85,138.142857143
1861,217.0,3477,371,5361.47802198,175,248.357142857
1862,59.0,1006,140,1310.28571429,37,71.8571428571
1863,121.0,1521,145,732.554945055,56,108.642857143
1864,121.0,1609,153,579.302197802,68,114.928571429
1865,69.5,1074,150,1017.75824176,37,76.7142857143
1866,84.0,905,127,973.018181818,27,82.2727272727
1867,221.5,2118,253,9927.6043956,22,151.285714286
1868,72.5,1127,137,860.423076923,40,80.5
1869,72.5,1092,117,499.538461538,51,78.0
1870,96.5,1253,121,589.653846154,44,89.5
1871,48.5,716,86,299.362637363,24,51.1428571429
1872,307.0,4420,395,2456.83516484,248,315.714285714
1873,106.5,1216,155,1549.6969697,1,101.333333333
1874,199.5,2759,246,1168.37912088,102,197.071428571
1875,599.0,6110,809,127005.802198,37,436.428571429
1876,208.5,2866,250,488.989010989,169,204.714285714
1877,144.5,1981,194,974.423076923,101,141.5
1878,122.5,1554,166,1231.53846154,62,111.0
1879,83.0,1143,97,145.631868132,54,81.6428571429
1880,155.0,2428,256,1757.8021978,129,173.428571429
1881,412.0,5040,552,27084.3076923,127,360.0
1882,174.0,2669,271,1562.09340659,143,190.642857143
1883,63.0,993,102,561.763736264,41,70.9285714286
1884,111.5,1739,195,1130.7967033,86,124.214285714
1885,71.0,1010,107,405.67032967,39,72.1428571429
1886,101.5,1319,149,849.873626374,55,94.2142857143
1887,113.0,1820,211,2722.15384615,64,130.0
1888,83.0,1199,120,283.93956044,64,85.6428571429
1889,52.5,583,80,600.708791209,12,41.6428571429
1890,301.5,4083,439,13230.0934066,123,291.642857143
1891,51.0,679,60,36.7307692308,41,48.5
1892,111.0,1592,167,861.912087912,74,113.714285714
1893,56.5,804,80,119.956043956,45,57.4285714286
1894,165.5,1755,229,8270.24725275,13,125.357142857
1895,166.5,2332,197,324.879120879,135,166.571428571
1896,58.5,881,94,224.225274725,40,62.9285714286
1897,71.5,946,93,328.10989011,33,67.5714285714
1898,293.0,4163,575,16120.8626374,150,297.357142857
1899,22.5,323,42,66.532967033,10,23.0714285714
1900,58.0,821,74,94.8626373626,38,58.6428571429
1901,481.5,7017,708,8525.56593407,384,501.214285714
1902,112.0,1593,143,208.335164835,94,113.785714286
1903,263.0,3551,340,1652.24725275,196,253.642857143
1904,128.0,1439,179,3512.73076923,3,110.692307692
1905,177.0,2445,195,246.247252747,152,174.642857143
1906,392.5,6010,666,10885.6043956,315,429.285714286
1907,110.0,1351,152,1799.96153846,30,96.5
1908,66.5,929,106,447.17032967,40,66.3571428571
1909,69.0,984,104,233.604395604,53,70.2857142857
1910,49.5,716,67,87.0549450549,35,51.1428571429
1911,121.5,1672,180,1096.57142857,74,119.428571429
1912,170.5,2455,245,911.016483516,135,175.357142857
1913,40.5,534,48,57.5164835165,19,38.1428571429
1914,150.0,2098,191,623.516483516,95,149.857142857
1915,66.5,858,107,784.065934066,17,61.2857142857
1916,109.5,1460,120,129.450549451,82,104.285714286
1917,117.0,1691,166,572.181318681,79,120.785714286
1918,5.0,71,14,15.9358974359,1,5.46153846154
1919,127.0,1825,186,641.631868132,85,130.357142857
1920,57.5,821,84,258.093406593,33,58.6428571429
1921,156.0,2168,195,711.824175824,109,154.857142857
1922,306.0,4491,428,4235.71978022,233,320.785714286
1923,129.0,1890,188,723.538461538,93,135.0
1924,110.0,1711,215,3047.87362637,58,122.214285714
1926,68.5,817,89,699.93956044,22,58.3571428571
1927,378.0,4351,567,31784.7967033,55,310.785714286
1928,910.5,12605,1292,38219.3241758,617,900.357142857
1929,63.0,828,105,767.824175824,16,59.1428571429
1930,105.0,1478,140,331.494505495,80,105.571428571
1931,357.0,4806,385,1492.21978022,245,343.285714286
1932,240.0,3475,324,1041.56593407,206,248.214285714
1933,73.0,1101,108,297.93956044,55,78.6428571429
1934,90.0,1449,195,1320.73076923,69,103.5
1935,277.0,3513,332,4017.60989011,131,250.928571429
1936,129.5,1938,208,843.186813187,101,138.428571429
1937,170.0,2350,217,999.208791209,107,167.857142857
1938,104.0,1651,226,2562.68681319,65,117.928571429
1939,179.5,2722,286,1939.64835165,140,194.428571429
1940,109.5,1600,148,295.912087912,96,114.285714286
1941,173.0,2213,198,1403.45604396,90,158.071428571
1942,94.5,1458,156,1150.28571429,61,104.142857143
1943,112.0,852,162,575.571428571,96,121.714285714
1944,524.0,7291,646,5032.95054945,364,520.785714286
1945,328.5,4206,361,3726.87912088,186,300.428571429
1946,104.0,1583,163,591.302197802,93,113.071428571
1947,45.5,606,69,214.681318681,19,43.2857142857
1948,226.5,3018,256,1214.10989011,136,215.571428571
1949,63.5,886,86,275.450549451,32,63.2857142857
1950,260.0,4058,446,3745.97802198,236,289.857142857
1951,118.0,1693,156,453.763736264,92,120.928571429
1952,59.0,967,119,598.840659341,34,69.0714285714
1953,63.5,938,92,175.384615385,47,67.0
1954,408.0,5842,552,4669.14285714,345,417.285714286
1955,167.5,2413,266,2051.63186813,109,172.357142857
1956,136.0,1919,179,385.917582418,101,137.071428571
1957,97.5,1525,183,1253.60989011,63,108.928571429
1958,208.0,2468,238,2756.37362637,82,176.285714286
1959,330.5,4100,401,12802.2857143,81,292.857142857
1960,182.0,2696,263,929.494505495,162,192.571428571
1961,83.0,1184,112,294.417582418,56,84.5714285714
1962,141.0,1974,169,252.923076923,114,141.0
1963,103.0,1432,145,707.296703297,63,102.285714286
1964,92.5,1149,110,457.763736264,49,82.0714285714
1965,109.5,1602,162,477.186813187,78,114.428571429
1966,223.0,2660,292,6012.0,76,190.0
1967,192.0,2851,296,1436.4010989,162,203.642857143
1968,9.0,159,32,83.9395604396,2,11.3571428571
1969,88.5,957,103,657.113636364,9,79.75
1970,241.0,3412,351,2512.06593407,152,243.714285714
1971,218.5,2767,263,2336.24725275,103,197.642857143
1972,87.5,1196,151,764.725274725,52,85.4285714286
1973,53.5,747,83,298.247252747,30,53.3571428571
1974,149.5,1914,190,1888.06593407,71,136.714285714
1975,222.5,3122,287,2038.46153846,151,223.0
1976,92.5,1296,114,240.879120879,64,92.5714285714
1977,119.5,1712,158,416.681318681,93,122.285714286
1978,156.5,2471,273,2310.11538462,122,176.5
1979,64.5,899,74,45.2582417582,55,64.2142857143
1980,55.5,777,83,189.807692308,38,55.5
1981,83.5,1054,111,857.450549451,28,75.2857142857
1982,64.0,850,81,143.912087912,39,60.7142857143
1983,85.0,926,123,440.163636364,45,84.1818181818
1984,53.5,739,69,98.489010989,38,52.7857142857
1985,444.0,6619,633,8893.25824176,363,472.785714286
1986,86.5,1216,105,119.824175824,63,86.8571428571
1987,55.5,892,145,870.835164835,37,63.7142857143
1988,196.0,2902,305,1953.45054945,147,207.285714286
1989,89.0,1674,287,6567.03296703,39,119.571428571
1990,91.5,1268,119,288.725274725,57,90.5714285714
1991,130.0,1790,150,309.516483516,87,127.857142857
1992,69.5,1035,121,519.917582418,49,73.9285714286
1993,60.0,595,80,186.5,35,59.5
1994,136.0,1953,163,149.346153846,125,139.5
1995,62.5,889,76,57.0384615385,52,63.5
1996,75.5,1028,89,101.186813187,53,73.4285714286
1997,251.5,2808,341,12070.5714286,60,200.571428571
1998,439.0,4148,513,17321.6909091,66,377.090909091
1999,334.5,4973,538,5785.87362637,271,355.214285714
2000,153.0,1651,177,3150.99450549,29,117.928571429
