shop_id,sum_l1w,max_l1w,median_l1w,mean_l1w,var_l1w,min_l1w
1670,1353,271,172.0,193.285714286,2116.57142857,151
1671,667,126,88.0,95.2857142857,492.571428571,70
1672,587,152,59.0,83.8571428571,1525.80952381,52
1673,1827,332,240.0,261.0,3300.66666667,194
1674,431,72,64.0,61.5714285714,92.9523809524,45
1675,584,127,79.0,83.4285714286,692.952380952,58
1676,868,154,121.0,124.0,282.0,101
1677,828,183,105.0,118.285714286,1001.9047619,90
1678,642,115,90.0,91.7142857143,225.238095238,75
1679,785,146,134.0,112.142857143,1857.80952381,45
1680,978,170,159.0,139.714285714,1639.23809524,69
1681,533,126,64.0,76.1428571429,1077.14285714,46
1682,742,116,105.0,106.0,80.3333333333,90
1683,397,110,39.0,56.7142857143,1176.23809524,27
1684,613,130,83.0,87.5714285714,609.619047619,57
1685,705,131,102.0,100.714285714,625.904761905,68
1686,459,90,82.0,65.5714285714,977.619047619,19
1687,4506,899,601.0,643.714285714,30038.2380952,487
1688,594,104,85.0,84.8571428571,180.142857143,66
1689,619,119,84.0,88.4285714286,467.619047619,63
1690,1654,289,239.0,236.285714286,1197.9047619,198
1691,287,54,38.0,41.0,81.3333333333,31
1692,1599,455,178.0,228.428571429,13296.6190476,135
1693,779,163,105.0,111.285714286,884.571428571,76
1694,339,124,23.0,48.4285714286,2086.28571429,14
1695,690,129,94.0,98.5714285714,263.285714286,82
1696,702,123,99.0,100.285714286,203.571428571,83
1697,970,234,107.0,138.571428571,3228.95238095,86
1698,2454,466,407.0,350.571428571,11822.2857143,167
1699,558,131,70.0,79.7142857143,733.904761905,55
1700,772,137,108.0,110.285714286,271.238095238,83
1701,654,102,94.0,93.4285714286,76.9523809524,77
1702,392,72,58.0,56.0,186.666666667,29
1703,296,85,34.0,42.2857142857,385.238095238,30
1704,2795,461,397.0,399.285714286,1572.57142857,347
1705,577,106,79.0,82.4285714286,194.285714286,66
1706,1449,275,253.0,207.0,8481.0,71
1707,2670,459,380.0,381.428571429,2233.61904762,311
1708,1031,208,141.0,147.285714286,1434.57142857,108
1709,4675,916,844.0,667.857142857,110822.47619,173
1710,1443,227,208.0,206.142857143,170.80952381,186
1711,747,120,113.0,106.714285714,264.238095238,73
1712,464,88,66.0,66.2857142857,251.571428571,49
1713,476,83,69.0,68.0,188.333333333,45
1714,1152,207,183.0,164.571428571,2270.28571429,73
1715,436,103,56.0,62.2857142857,704.238095238,29
1716,885,190,159.0,126.428571429,5595.28571429,10
1717,2040,438,242.0,291.428571429,7355.95238095,223
1718,464,86,62.0,66.2857142857,140.238095238,54
1719,1824,309,269.0,260.571428571,1056.95238095,220
1720,1526,290,205.0,218.0,2081.33333333,171
1721,359,61,54.0,51.2857142857,86.5714285714,32
1722,1317,247,173.0,188.142857143,1106.47619048,156
1723,585,100,81.0,83.5714285714,151.952380952,66
1724,701,113,100.0,100.142857143,54.4761904762,92
1725,1147,224,162.0,163.857142857,2292.80952381,80
1726,2419,495,313.0,345.571428571,9011.28571429,250
1727,1443,252,205.0,206.142857143,739.476190476,177
1728,675,122,100.0,96.4285714286,725.285714286,40
1729,615,134,76.0,87.8571428571,917.80952381,47
1730,493,123,57.0,70.4285714286,915.619047619,37
1731,535,91,76.0,76.4285714286,194.952380952,59
1732,1232,226,175.0,176.0,1437.33333333,131
1733,604,128,109.0,86.2857142857,2642.57142857,8
1734,706,119,99.0,100.857142857,207.80952381,79
1735,655,136,76.0,93.5714285714,946.952380952,59
1736,320,55,45.0,45.7142857143,52.5714285714,38
1737,465,105,78.0,66.4285714286,1252.28571429,15
1738,861,146,120.0,123.0,155.666666667,107
1739,432,70,61.0,61.7142857143,23.5714285714,55
1740,723,131,127.0,103.285714286,2294.23809524,1
1741,609,135,73.0,87.0,1101.33333333,57
1742,563,108,84.0,80.4285714286,418.285714286,45
1743,1883,321,269.0,269.0,1680.66666667,214
1744,904,154,120.0,129.142857143,471.142857143,97
1745,3165,561,431.0,452.142857143,5980.80952381,365
1746,702,127,106.0,100.285714286,324.904761905,70
1747,211,84,16.0,30.1428571429,744.476190476,13
1748,633,125,80.0,90.4285714286,568.285714286,70
1749,391,69,54.0,55.8571428571,56.8095238095,47
1750,877,159,127.0,125.285714286,375.238095238,100
1751,1740,284,259.0,248.571428571,1233.61904762,195
1752,2063,409,278.0,294.714285714,5503.9047619,199
1753,1666,285,249.0,238.0,1479.0,175
1754,410,67,58.0,58.5714285714,46.9523809524,49
1755,582,99,81.0,83.1428571429,113.80952381,65
1756,1097,211,141.0,156.714285714,1404.9047619,125
1757,762,174,81.0,108.857142857,1739.14285714,75
1758,384,88,44.0,54.8571428571,368.80952381,34
1759,2751,482,383.0,393.0,2028.66666667,343
1760,864,138,120.0,123.428571429,103.285714286,109
1761,400,98,42.0,57.1428571429,726.142857143,39
1762,1243,214,179.0,177.571428571,648.619047619,151
1763,966,176,139.0,138.0,408.0,117
1764,632,120,105.0,90.2857142857,1127.57142857,36
1765,1095,195,148.0,156.428571429,574.619047619,127
1766,838,132,121.0,119.714285714,117.238095238,103
1767,1027,194,134.0,146.714285714,840.238095238,109
1768,1573,288,248.0,224.714285714,4524.9047619,118
1769,444,89,72.0,63.4285714286,432.619047619,36
1770,1476,305,190.0,210.857142857,4023.80952381,145
1771,1215,200,184.0,173.571428571,733.952380952,136
1772,398,126,38.0,56.8571428571,1702.80952381,22
1773,578,121,77.0,82.5714285714,657.619047619,49
1774,564,116,94.0,80.5714285714,1130.95238095,23
1775,1716,295,240.0,245.142857143,1027.80952381,201
1776,914,200,112.0,130.571428571,1544.28571429,91
1777,601,99,85.0,85.8571428571,125.142857143,67
1778,1394,236,194.0,199.142857143,383.142857143,177
1779,1391,254,229.0,198.714285714,3944.23809524,98
1780,571,99,81.0,81.5714285714,244.285714286,52
1781,422,80,63.0,60.2857142857,240.571428571,36
1782,688,136,102.0,98.2857142857,1411.57142857,28
1783,2946,633,359.0,420.857142857,13433.8095238,318
1784,1557,279,219.0,222.428571429,734.952380952,195
1785,566,99,77.0,80.8571428571,176.476190476,67
1786,1387,213,194.0,198.142857143,91.1428571429,189
1787,977,161,140.0,139.571428571,371.952380952,103
1788,398,75,60.0,56.8571428571,211.80952381,35
1789,836,133,124.0,119.428571429,204.285714286,97
1790,2135,387,291.0,305.0,1740.33333333,260
1791,722,136,100.0,103.142857143,272.80952381,85
1792,785,132,118.0,112.142857143,374.80952381,83
1793,706,142,92.0,100.857142857,602.476190476,75
1794,794,163,100.0,113.428571429,861.285714286,84
1795,616,134,77.0,88.0,767.333333333,61
1796,1533,310,204.0,219.0,3882.0,160
1797,646,131,92.0,92.2857142857,1052.9047619,35
1798,453,80,73.0,64.7142857143,299.238095238,32
1799,718,126,102.0,102.571428571,208.619047619,84
1800,473,73,70.0,67.5714285714,24.2857142857,60
1801,822,205,89.0,117.428571429,3210.28571429,70
1802,325,60,43.0,46.4285714286,46.9523809524,40
1803,654,120,100.0,93.4285714286,475.952380952,69
1804,1136,325,118.0,162.285714286,10135.9047619,70
1805,406,76,61.0,58.0,185.0,33
1806,588,117,89.0,84.0,1078.33333333,34
1807,860,169,106.0,122.857142857,1066.47619048,90
1808,364,61,52.0,52.0,58.6666666667,37
1809,1015,170,152.0,145.0,393.666666667,114
1810,741,131,111.0,105.857142857,325.142857143,87
1811,706,124,100.0,100.857142857,163.80952381,85
1812,643,165,82.0,91.8571428571,1442.14285714,57
1813,1017,162,151.0,145.285714286,279.904761905,124
1814,717,131,111.0,102.428571429,643.619047619,55
1815,523,87,75.0,74.7142857143,88.9047619048,61
1816,421,70,63.0,60.1428571429,99.8095238095,43
1817,1132,181,164.0,161.714285714,145.904761905,145
1818,1537,261,231.0,219.571428571,1052.61904762,175
1819,324,67,41.0,46.2857142857,193.571428571,33
1820,775,158,99.0,110.714285714,891.238095238,72
1821,7221,1435,896.0,1031.57142857,70761.2857143,841
1822,617,98,91.0,88.1428571429,113.476190476,67
1823,669,141,84.0,95.5714285714,910.285714286,69
1825,1065,187,150.0,152.142857143,318.476190476,130
1826,1442,263,196.0,206.0,1406.66666667,159
1827,458,79,60.0,65.4285714286,151.285714286,50
1828,1385,246,198.0,197.857142857,1311.14285714,158
1829,1054,184,157.0,150.571428571,983.952380952,107
1830,274,57,38.0,39.1428571429,81.8095238095,31
1831,3690,691,657.0,527.142857143,55436.8095238,135
1832,698,109,105.0,99.7142857143,131.238095238,77
1833,396,80,49.0,56.5714285714,217.952380952,42
1834,447,81,69.0,63.8571428571,203.80952381,42
1835,489,102,58.0,69.8571428571,476.142857143,50
1836,993,173,134.0,141.857142857,441.142857143,118
1837,619,125,73.0,88.4285714286,607.619047619,71
1838,947,175,139.0,135.285714286,697.238095238,100
1839,1091,262,137.0,155.857142857,3361.80952381,111
1840,372,97,52.0,53.1428571429,546.142857143,26
1841,342,95,37.0,48.8571428571,691.80952381,18
1842,1697,276,234.0,242.428571429,389.619047619,217
1843,3788,851,674.0,541.142857143,91933.1428571,100
1844,687,136,89.0,98.1428571429,493.80952381,76
1845,459,81,66.0,65.5714285714,92.2857142857,55
1846,465,120,57.0,66.4285714286,1311.61904762,15
1847,441,93,56.0,63.0,213.333333333,49
1848,573,107,80.0,81.8571428571,370.80952381,55
1849,502,90,73.0,71.7142857143,202.904761905,53
1850,2109,433,270.0,301.285714286,8692.23809524,163
1851,955,181,133.0,136.428571429,829.285714286,87
1852,617,121,83.0,88.1428571429,354.80952381,69
1853,1338,250,187.0,191.142857143,1554.47619048,145
1854,1043,162,146.0,149.0,94.0,134
1855,1229,222,208.0,175.571428571,3708.95238095,67
1856,410,90,69.0,58.5714285714,1435.61904762,4
1857,749,124,103.0,107.0,88.0,98
1858,606,111,102.0,86.5714285714,908.952380952,33
1859,2229,379,320.0,318.428571429,1003.28571429,285
1860,888,202,100.0,126.857142857,2394.80952381,85
1861,1575,333,192.0,225.0,4045.66666667,175
1862,493,140,41.0,70.4285714286,1935.61904762,37
1863,873,145,123.0,124.714285714,297.571428571,92
1864,898,153,126.0,128.285714286,248.571428571,110
1865,547,150,54.0,78.1428571429,1900.80952381,37
1866,610,127,84.0,87.1428571429,795.80952381,49
1867,1257,253,229.0,179.571428571,8224.95238095,38
1868,523,103,62.0,74.7142857143,348.904761905,59
1869,516,117,64.0,73.7142857143,616.904761905,51
1870,672,121,104.0,96.0,566.0,59
1871,355,64,49.0,50.7142857143,92.2380952381,35
1872,2223,395,304.0,317.571428571,2729.61904762,270
1873,843,155,115.0,120.428571429,451.285714286,95
1874,1408,237,203.0,201.142857143,408.80952381,171
1875,3955,809,753.0,565.0,127757.666667,37
1876,1335,222,182.0,190.714285714,356.238095238,169
1877,961,194,127.0,137.285714286,1213.9047619,101
1878,964,166,132.0,137.714285714,320.238095238,120
1879,575,95,83.0,82.1428571429,117.476190476,67
1880,1329,256,173.0,189.857142857,2288.47619048,144
1881,3229,552,514.0,461.285714286,12047.5714286,278
1882,1205,233,157.0,172.142857143,1062.80952381,143
1883,462,102,58.0,66.0,395.666666667,45
1884,904,195,113.0,129.142857143,1671.14285714,86
1885,616,107,91.0,88.0,156.666666667,68
1886,788,149,113.0,112.571428571,439.952380952,85
1887,822,172,98.0,117.428571429,1367.61904762,84
1888,546,97,77.0,78.0,120.333333333,64
1889,340,80,58.0,48.5714285714,666.619047619,12
1890,2473,439,400.0,353.285714286,9459.57142857,211
1891,325,53,45.0,46.4285714286,29.2857142857,41
1892,785,167,105.0,112.142857143,1154.80952381,74
1893,397,80,56.0,56.7142857143,157.571428571,45
1894,1148,229,204.0,164.0,6467.66666667,44
1895,1214,197,177.0,173.428571429,297.952380952,151
1896,422,94,57.0,60.2857142857,307.571428571,40
1897,562,93,77.0,80.2857142857,79.9047619048,72
1898,2723,575,344.0,389.0,12219.0,293
1899,182,42,23.0,26.0,80.0,16
1900,397,74,53.0,56.7142857143,167.904761905,38
1901,3628,708,498.0,518.285714286,11822.2380952,419
1902,798,130,118.0,114.0,211.0,97
1903,1743,340,231.0,249.0,2417.33333333,196
1904,996,179,143.0,142.285714286,734.571428571,114
1905,1195,193,167.0,170.714285714,237.571428571,155
1906,3181,666,371.0,454.428571429,18994.952381,358
1907,795,152,128.0,113.571428571,1153.61904762,48
1908,493,106,68.0,70.4285714286,677.619047619,40
1909,526,104,70.0,75.1428571429,235.476190476,57
1910,391,67,58.0,55.8571428571,54.1428571429,47
1911,746,158,95.0,106.571428571,971.619047619,74
1912,1285,245,172.0,183.571428571,1499.95238095,135
1913,296,48,43.0,42.2857142857,21.2380952381,35
1914,1170,191,167.0,167.142857143,277.476190476,147
1915,490,107,67.0,70.0,756.0,35
1916,738,112,110.0,105.428571429,41.2857142857,97
1917,794,136,107.0,113.428571429,218.952380952,99
1918,56,14,8.0,8.0,11.0,4
1919,801,140,117.0,114.428571429,285.952380952,85
1920,472,84,65.0,67.4285714286,200.952380952,49
1921,1094,195,156.0,156.285714286,837.238095238,119
1922,2122,428,268.0,303.142857143,5643.80952381,233
1923,912,168,123.0,130.285714286,516.238095238,110
1924,586,110,81.0,83.7142857143,479.571428571,58
1926,488,89,82.0,69.7142857143,539.571428571,34
1927,3158,567,432.0,451.142857143,4750.14285714,358
1928,6388,1292,878.0,912.571428571,35726.952381,729
1929,504,105,79.0,72.0,569.666666667,36
1930,802,140,115.0,114.571428571,327.285714286,90
1931,2534,385,362.0,362.0,181.666666667,347
1932,1816,324,261.0,259.428571429,1141.61904762,226
1933,547,108,67.0,78.1428571429,458.476190476,55
1934,655,119,87.0,93.5714285714,293.952380952,73
1935,1994,332,280.0,284.857142857,679.476190476,251
1936,1061,208,148.0,151.571428571,1047.61904762,110
1937,1255,205,192.0,179.285714286,481.571428571,147
1938,834,226,82.0,119.142857143,3862.14285714,65
1939,1371,286,177.0,195.857142857,2662.14285714,140
1940,818,148,110.0,116.857142857,279.476190476,100
1941,1293,198,183.0,184.714285714,116.571428571,166
1942,662,152,91.0,94.5714285714,997.619047619,61
1943,852,162,112.0,121.714285714,575.571428571,96
1944,3852,646,526.0,550.285714286,4292.9047619,478
1945,2312,353,331.0,330.285714286,387.904761905,304
1946,835,163,104.0,119.285714286,878.571428571,94
1947,290,57,45.0,41.4285714286,198.285714286,19
1948,1583,256,227.0,226.142857143,691.80952381,185
1949,520,86,72.0,74.2857142857,103.571428571,62
1950,2076,446,255.0,296.571428571,6605.61904762,236
1951,781,146,108.0,111.571428571,402.619047619,92
1952,427,85,55.0,61.0,229.0,45
1953,498,92,72.0,71.1428571429,228.142857143,47
1954,2949,552,363.0,421.285714286,7292.9047619,357
1955,1237,266,151.0,176.714285714,3618.57142857,109
1956,1062,179,147.0,151.714285714,217.238095238,135
1957,700,122,96.0,100.0,147.666666667,86
1958,1365,238,214.0,195.0,1753.33333333,135
1959,2404,401,371.0,343.428571429,4219.61904762,216
1960,1417,263,182.0,202.428571429,1581.95238095,162
1961,651,112,95.0,93.0,253.333333333,67
1962,1007,169,142.0,143.857142857,386.476190476,114
1963,782,139,121.0,111.714285714,566.238095238,67
1964,664,110,98.0,94.8571428571,217.476190476,64
1965,889,162,122.0,127.0,510.666666667,101
1966,1520,292,232.0,217.142857143,4404.14285714,115
1967,1480,296,202.0,211.428571429,1917.95238095,165
1968,49,15,5.0,7.0,23.0,2
1969,634,103,94.0,90.5714285714,144.285714286,66
1970,1775,351,244.0,253.571428571,4344.95238095,152
1971,1576,263,230.0,225.142857143,1101.47619048,160
1972,660,151,91.0,94.2857142857,1317.9047619,52
1973,382,76,51.0,54.5714285714,277.619047619,30
1974,1128,190,163.0,161.142857143,515.142857143,128
1975,1480,274,180.0,211.428571429,2927.61904762,151
1976,645,107,98.0,92.1428571429,253.142857143,64
1977,949,158,133.0,135.571428571,279.952380952,112
1978,1466,273,202.0,209.428571429,2251.61904762,137
1979,468,74,66.0,66.8571428571,37.4761904762,56
1980,351,68,43.0,50.1428571429,153.142857143,38
1981,680,111,104.0,97.1428571429,174.476190476,76
1982,407,81,64.0,58.1428571429,203.142857143,39
1983,652,123,86.0,93.1428571429,268.476190476,78
1984,412,69,61.0,58.8571428571,37.8095238095,52
1985,3181,571,431.0,454.428571429,3576.61904762,391
1986,632,105,91.0,90.2857142857,198.571428571,63
1987,506,145,54.0,72.2857142857,1628.57142857,37
1988,1417,305,173.0,202.428571429,3586.28571429,147
1989,607,143,69.0,86.7142857143,1359.23809524,43
1990,634,119,86.0,90.5714285714,501.285714286,57
1991,957,150,132.0,136.714285714,100.238095238,126
1992,542,121,62.0,77.4285714286,926.952380952,49
1993,283,80,72.5,70.75,86.25,58
1994,988,158,138.0,141.142857143,147.80952381,128
1995,442,71,61.0,63.1428571429,37.8095238095,55
1996,566,89,81.0,80.8571428571,26.8095238095,75
1997,1726,341,285.0,246.571428571,9304.61904762,97
1998,2888,513,460.0,412.571428571,10100.2857143,236
1999,2592,538,310.0,370.285714286,10968.5714286,271
2000,948,177,159.0,135.428571429,2158.28571429,60
